<0.0000e+00 0.0000e+00>
<970133.0456584222 1.4514642580850443E7>
<970994.773371371 1.4519291009365331E7>
<971866.1028997167 1.4523944562821027E7>
<972746.9711381234 1.4528603389543122E7>
<973637.3127927713 1.4533267636628196E7>
<974537.0604079945 1.4537937449905898E7>
<975446.1443937366 1.4542612973901622E7>
<976364.4930538062 1.4547294351799792E7>
<977292.032614922 1.4551981725407792E7>
<978228.68725653 1.4556675235120546E7>
<979174.3791413781 1.4561375019885773E7>
<980129.0284468309 1.456608121716995E7>
<981092.5533969094 1.4570793962924983E7>
<982064.8702950351 1.4575513391555617E7>
<983045.8935574631 1.4580239635887604E7>
<984035.5357473834 1.4584972827136645E7>
<985033.7076096716 1.4589713094878117E7>
<986040.3181062689 1.4594460567017615E7>
<987055.2744521699 1.4599215369762324E7>
<988078.4821519991 1.4603977627593217E7>
<989109.8450371517 1.4608747463238126E7>
<990149.2653034785 1.4613524997645672E7>
<991196.6435494911 1.4618310349960094E7>
<992251.8788150653 1.4623103637496963E7>
<993314.8686206178 1.4627904975719815E7>
<994385.5090067334 1.463271447821771E7>
<995463.6945742179 1.4637532256683722E7>
<996549.3185245511 1.4642358420894377E7>
<997642.2727007171 1.4647193078690045E7>
<998742.4476283841 1.4652036335956296E7>
<999849.7325574094 1.4656888296606233E7>
<1000964.0155036441 1.4661749062563801E7>
<1002085.1832910096 1.4666618733748084E7>
<1003213.1215938221 1.4671497408058595E7>
<1004347.7149793367 1.4676385181361565E7>
<1005488.846950485 1.4681282147477234E7>
<1006636.3999887808 1.4686188398168143E7>
<1007790.2555973652 1.4691104023128442E7>
<1008950.2943441654 1.4696029109974205E7>
<1010116.3959051406 1.4700963744234752E7>
<1011288.439107588 1.4705908009344982E7>
<1012466.3019734817 1.4710861986638727E7>
<1013649.8617628178 1.4715825755343102E7>
<1014838.9950169411 1.4720799392573867E7>
<1016033.5776018235 1.4725782973331792E7>
<1017233.4847512714 1.4730776570500026E7>
<1018438.5911100336 1.4735780254842447E7>
<1019648.7707767846 1.474079409500302E7>
<1020863.897346959 1.4745818157506123E7>
<1022083.8439554083 1.4750852506757857E7>
<1023308.4833188597 1.475589720504832E7>
<1024537.6877781478 1.4760952312554844E7>
<1025771.3293401978 1.4766017887346176E7>
<1027009.2797197353 1.4771093985387612E7>
<1028251.4103806978 1.4776180660547044E7>
<1029497.5925773279 1.478127796460194E7>
<1030747.6973949216 1.4786385947247222E7>
<1032001.5957902129 1.4791504656104043E7>
<1033259.1586313704 1.4796634136729442E7>
<1034520.256737586 1.4801774432626864E7>
<1035784.7609182348 1.4806925585257536E7>
<1037052.5420115851 1.4812087634052679E7>
<1038323.4709230402 1.4817260616426544E7>
<1039597.4186628917 1.4822444567790251E7>
<1040874.2563835668 1.4827639521566419E7>
<1042153.8554163502 1.483284550920457E7>
<1043436.0873075653 1.4838062560197284E7>
<1044720.8238541966 1.4843290702097101E7>
<1046007.9371389374 1.4848529960534131E7>
<1047297.2995646477 1.485378035923437E7>
<1048588.7838882077 1.4859041920038704E7>
<1049882.2632537524 1.4864314662922561E7>
<1051177.6112252732 1.4869598606016228E7>
<1052474.7018185763 1.4874893765625766E7>
<1053773.409532582 1.488020015625455E7>
<1055073.609379956 1.4885517790625386E7>
<1056375.1769170628 1.4890846679703183E7>
<1057677.9882732267 1.4896186832718182E7>
<1058981.9201792965 1.4901538257189693E7>
<1060286.8499955016 1.4906900958950344E7>
<1061592.655738592 1.4912274942170806E7>
<1062899.2161082556 1.4917660209384978E7>
<1064206.4105128052 1.4923056761515608E7>
<1065514.11909413 1.4928464597900337E7>
<1066822.222751904 1.4933883716318134E7>
<1068130.6031670514 1.493931411301611E7>
<1069439.1428244573 1.4944755782736687E7>
<1070747.7250349273 1.4950208718745096E7>
<1072056.2339563894 1.4955672912857195E7>
<1073364.554614336 1.4961148355467578E7>
<1074672.572921506 1.4966635035577947E7>
<1075980.1756968033 1.497213294082575E7>
<1077287.2506834543 1.4977642057513034E7>
<1078593.6865664013 1.498316237063553E7>
<1079899.3729889342 1.4988693863911908E7>
<1081204.2005685621 1.4994236519813221E7>
<1082508.060912124 1.4999790319592485E7>
<1083810.8466301437 1.5005355243314411E7>
<1085112.4513504282 1.5010931269885236E7>
<1086412.7697309174 1.5016518377082659E7>
<1087711.6974717833 1.502211654158585E7>
<1089009.1313267862 1.5027725739005517E7>
<1090304.9691138922 1.5033345943914028E7>
<1091599.109725155 1.5038977129875533E7>
<1092891.453135869 1.504461926947612E7>
<1094181.9004129996 1.505027233435394E7>
<1095470.353722894 1.5055936295229323E7>
<1096756.7163382836 1.5061611121934839E7>
<1098040.8926445784 1.5067296783445306E7>
<1099322.788145468 1.5072993247907734E7>
<1100602.3094678307 1.5078700482671162E7>
<1101879.3643659588 1.5084418454316415E7>
<1103153.8617251131 1.5090147128685724E7>
<1104425.711564408 1.5095886470912226E7>
<1105694.82503904 1.5101636445449322E7>
<1106961.1144418686 1.5107397016099874E7>
<1108224.4932043536 1.5113168146045225E7>
<1109484.875896864 1.5118949797874054E7>
<1110742.178228364 1.5124741933611022E7>
<1111996.3170454856 1.5130544514745219E7>
<1113247.2103309997 1.5136357502258388E7>
<1114494.7772016923 1.5142180856652934E7>
<1115738.9379056583 1.5148014537979683E7>
<1116979.6138190203 1.5153858505865393E7>
<1118216.7274420853 1.515971271954002E7>
<1119450.2023949455 1.51655771378637E7>
<1120679.9634125382 1.5171451719353462E7>
<1121905.93633917 1.5177336422209665E7>
<1123128.0481225194 1.518323120434213E7>
<1124346.2268071256 1.5189136023395974E7>
<1125560.4015273754 1.5195050836777138E7>
<1126770.5024999974 1.5200975601677597E7>
<1127976.4610160736 1.5206910275100252E7>
<1129178.2094325803 1.5212854813883485E7>
<1130375.6811634668 1.521880917472539E7>
<1131568.8106702825 1.5224773314207647E7>
<1132757.5334523637 1.5230747188819066E7>
<1133941.7860365885 1.5236730754978763E7>
<1135121.5059667106 1.5242723969058992E7>
<1136296.6317922832 1.5248726787407607E7>
<1137467.1030571798 1.5254739166370155E7>
<1138632.860287726 1.5260761062311608E7>
<1139793.844980448 1.5266792431637708E7>
<1140949.999589451 1.5272833230815938E7>
<1142101.2675134323 1.5278883416396115E7>
<1143247.593082346 1.528494294503059E7>
<1144388.9215437197 1.5291011773494065E7>
<1145525.1990486404 1.5297089858703006E7>
<1146656.3726374137 1.5303177157734683E7>
<1147782.390224907 1.530927362784579E7>
<1148903.2005855867 1.5315379226490678E7>
<1150018.7533382557 1.5321493911339186E7>
<1151128.9989305018 1.5327617640294062E7>
<1152233.8886228653 1.5333750371507984E7>
<1153333.3744727336 1.5339892063400172E7>
<1154427.4093179712 1.5346042674672587E7>
<1155515.9467602938 1.5352202164325727E7>
<1156598.9411483938 1.5358370491674008E7>
<1157676.3475608255 1.5364547616360724E7>
<1158748.1217886584 1.5370733498372609E7>
<1159814.2203179046 1.5376928098053966E7>
<1160874.6003117296 1.5383131376120396E7>
<1161929.2195924527 1.5389343293672098E7>
<1162978.0366233452 1.5395563812206754E7>
<1164021.0104902324 1.5401792893632004E7>
<1165058.1008829079 1.5408030500277484E7>
<1166089.2680763653 1.5414276594906462E7>
<1167114.4729118573 1.5420531140727045E7>
<1168133.6767777842 1.5426794101402964E7>
<1169146.8415904227 1.543306544106394E7>
<1170153.9297744993 1.543934512431563E7>
<1171154.9042436162 1.5445633116249142E7>
<1172149.7283805334 1.545192938245014E7>
<1173138.3660173167 1.545823388900751E7>
<1174120.7814153545 1.5464546602521623E7>
<1175096.9392452522 1.5470867490112146E7>
<1176066.8045666083 1.5477196519425455E7>
<1177030.342807679 1.5483533658641607E7>
<1177987.5197449373 1.5489878876480889E7>
<1178938.3014825317 1.5496232142209945E7>
<1179882.6544316506 1.5502593425647479E7>
<1180820.545289799 1.550896269716951E7>
<1181751.9410199914 1.5515339927714234E7>
<1182676.8088298675 1.5521725088786425E7>
<1183595.1161507382 1.5528118152461428E7>
<1184506.8306165629 1.553451909138871E7>
<1185411.9200428685 1.554092787879499E7>
<1186310.3524056126 1.5547344488486936E7>
<1187202.0958199974 1.5553768894853422E7>
<1188087.1185192405 1.5560201072867364E7>
<1188965.3888333072 1.5566640998087114E7>
<1189836.8751676101 1.5573088646657428E7>
<1190701.5459816821 1.5579543995309994E7>
<1191559.3697678277 1.5586007021363521E7>
<1192410.3150297592 1.5592477702723399E7>
<1193254.3502612226 1.5598956017880915E7>
<1194091.443924619 1.5605441945912033E7>
<1194921.5644296284 1.561193546647573E7>
<1195744.6801118408 1.5618436559811903E7>
<1196560.7592114 1.5624945206738811E7>
<1197369.769851668 1.5631461388650103E7>
<1198171.6800179137 1.5637985087511372E7>
<1198966.4575360338 1.564451628585629E7>
<1199754.0700513127 1.5651054966782277E7>
<1200534.4850072241 1.565760111394573E7>
<1201307.6696242862 1.5664154711556802E7>
<1202073.590878972 1.567071574437373E7>
<1202832.215482684 1.5677284197696712E7>
<1203583.5098608008 1.5683860057361335E7>
<1204327.4401317993 1.5690443309731534E7>
<1205063.972086463 1.5697033941692121E7>
<1205793.071167181 1.5703631940640833E7>
<1206514.7024473473 1.5710237294479938E7>
<1207228.830610865 1.571684999160738E7>
<1207935.419931765 1.5723470020907454E7>
<1208634.4342539466 1.5730097371741043E7>
<1209325.836971048 1.5736732033935368E7>
<1210009.591006453 1.5743373997773295E7>
<1210685.658793444 1.575002325398217E7>
<1211354.00225551 1.575667979372219E7>
<1212014.582786815 1.5763343608574323E7>
<1212667.3612328381 1.5770014690527743E7>
<1213312.297871195 1.5776693031966811E7>
<1213949.3523926456 1.57833786256576E7>
<1214578.483882301 1.5790071464733934E7>
<1215199.650801038 1.5796771542682981E7>
<1215812.8109671283 1.5803478853330366E7>
<1216417.9215380955 1.5810193390824834E7>
<1217014.938992807 1.5816915149622433E7>
<1217603.8191138122 1.5823644124470247E7>
<1218184.5169699357 1.5830380310389657E7>
<1218756.986899138 1.5837123702659141E7>
<1219321.1824916503 1.5843874296796625E7>
<1219877.056573399 1.5850632088541357E7>
<1220424.5611897258 1.5857397073835332E7>
<1220963.6475894158 1.5864169248804267E7>
<1221494.2662090478 1.5870948609738115E7>
<1222016.3666576718 1.5877735153071126E7>
<1222529.8977018306 1.5884528875361469E7>
<1223034.8072509326 1.5891329773270397E7>
<1223531.0423429906 1.5898137843540981E7>
<1224018.5491307357 1.5904953082976393E7>
<1224497.2728681192 1.5911775488417767E7>
<1224967.157897214 1.5918605056721613E7>
<1225428.147635528 1.5925441784736821E7>
<1225880.1845637392 1.5932285669281235E7>
<1226323.2102138684 1.5939136707117803E7>
<1226757.1651578972 1.5945994894930333E7>
<1227181.9889968468 1.5952860229298824E7>
<1227597.620350328 1.5959732706674416E7>
<1228003.996846575 1.5966612323353926E7>
<1228401.0551129759 1.5973499075454019E7>
<1228788.7307671108 1.5980392958884988E7>
<1229166.958408311 1.5987293969324162E7>
<1229535.6716097505 1.5994202102188956E7>
<1229894.8029110825 1.6001117352609564E7>
<1230244.283811633 1.6008039715401303E7>
<1230584.0447641637 1.6014969185036631E7>
<1230914.0151692152 1.602190575561682E7>
<1231234.123370044 1.602884942084333E7>
<1231544.2966481633 1.6035800173988864E7>
<1231844.461219502 1.6042758007868137E7>
<1232134.5422311884 1.6049722914808353E7>
<1232414.4637589767 1.6056694886619417E7>
<1232684.1488053217 1.606367391456388E7>
<1232943.5192981157 1.607065998932664E7>
<1233192.4960900985 1.6077653100984411E7>
<1233430.9989589488 1.6084653238974977E7>
<1233658.9466080698 1.6091660392066218E7>
<1233876.2566680794 1.6098674548324969E7>
<1234082.8456990106 1.6105695695085686E7>
<1234278.629193238 1.6112723818918962E7>
<1234463.5215791336 1.6119758905599883E7>
<1234637.436225466 1.6126800940076265E7>
<1234800.285446547 1.6133849906436777E7>
<1234951.9805081368 1.6140905787878955E7>
<1235092.4316341146 1.6147968566677157E7>
<1235221.5480139225 1.615503822415044E7>
<1235339.2378107887 1.6162114740630401E7>
<1235445.4081707366 1.6169198095428994E7>
<1235539.9652323888 1.6176288266806336E7>
<1235622.8141375664 1.618338523193853E7>
<1235693.8590426936 1.6190488966885522E7>
<1235753.0031310099 1.6197599446559006E7>
<1235800.1486255934 1.6204716644690407E7>
<1235835.1968032017 1.6211840533798954E7>
<1235858.04800893 1.6218971085159862E7>
<1235868.6016716913 1.622610826877267E7>
<1235866.7563205191 1.6233252053329699E7>
<1235852.4096016954 1.6240402406184727E7>
<1235825.4582967025 1.6247559293321837E7>
<1235785.7983410018 1.625472267932449E7>
<1235733.3248436355 1.6261892527344853E7>
<1235667.9321076528 1.6269068799073385E7>
<1235589.5136513568 1.6276251454708705E7>
<1235497.9622303715 1.628344045292778E7>
<1235393.1698605241 1.6290635750856439E7>
<1235275.0278415384 1.6297837304040251E7>
<1235143.4267815368 1.6305045066415768E7>
<1234998.2566223438 1.6312258990282178E7>
<1234839.4066655855 1.631947902627338E7>
<1234666.7655995789 1.63267051233305E7>
<1234480.221527002 1.6333937228674883E7>
<1234279.66199334 1.634117528778157E7>
<1234064.9740160934 1.6348419244353285E7>
<1233836.0441147452 1.6355669040294968E7>
<1233592.7583414698 1.6362924615688851E7>
<1233335.0023125787 1.6370185908770131E7>
<1233062.6612406878 1.6377452855903223E7>
<1232775.619967594 1.638472539155865E7>
<1232473.7629978508 1.6392003448290575E7>
<1232156.9745330247 1.6399286956714988E7>
<1231825.1385066223 1.6406575845488582E7>
<1231478.13861967 1.641387004128834E7>
<1231115.8583769314 1.6421169468791842E7>
<1230738.181123746 1.6428474050658306E7>
<1230344.9900834719 1.6435783707510408E7>
<1229936.168395514 1.6443098357916871E7>
<1229511.599153921 1.645041791837586E7>
<1229071.1654465308 1.6457742303299192E7>
<1228614.7503946438 1.6465071424997376E7>
<1228142.2371932059 1.647240519366551E7>
<1227653.50915148 1.6479743517370034E7>
<1227148.4497341823 1.6487086302036377E7>
<1226626.9426030656 1.649443345143749E7>
<1226088.8716589236 1.6501784867183294E7>
<1225534.1210839946 1.6509140448711045E7>
<1224962.5753847423 1.6516500093276646E7>
<1224374.119434989 1.6523863695946896E7>
<1223768.6385193765 1.6531231149592709E7>
<1223146.0183771313 1.6538602344883291E7>
<1222506.1452461088 1.6545977170281308E7>
<1221848.9059070903 1.6553355512039037E7>
<1221174.18772831 1.6560737254195519E7>
<1220481.8787101824 1.6568122278574707E7>
<1219771.8675302065 1.657551046478464E7>
<1219044.04358802 1.6582901690217625E7>
<1218298.2970505774 1.6590295830051444E7>
<1217534.5188974238 1.659769275725159E7>
<1216752.6009660389 1.6605092342574535E7>
<1215952.4359972244 1.6612494454572024E7>
<1215133.9176805068 1.661989895959642E7>
<1214296.9406995296 1.6627305721807068E7>
<1213441.400777406 1.663471460317771E7>
<1212567.1947220084 1.6642125463504925E7>
<1211674.220471163 1.664953816041762E7>
<1210762.3771377273 1.6656952549387535E7>
<1209831.5650545203 1.6664368483740792E7>
<1208881.6858190792 1.6671785814670462E7>
<1207912.6423382182 1.6679204391250161E7>
<1206924.3388723591 1.6686624060448656E7>
<1205916.681079612 1.669404466714548E7>
<1204889.576059576 1.6701466054147555E7>
<1203842.9323968356 1.6708888062206807E7>
<1202776.6602041314 1.6716310530038767E7>
<1201690.6711651715 1.6723733294342153E7>
<1200584.8785770668 1.673115618981941E7>
<1199459.1973923622 1.6738579049198218E7>
<1198313.5442606397 1.6746001703253936E7>
<1197147.8375696708 1.6753423980832985E7>
<1195961.9974860947 1.6760845708877144E7>
<1194755.9459955993 1.676826671244876E7>
<1193529.606942583 1.6775686814756846E7>
<1192282.9060692764 1.6783105837184053E7>
<1191015.7710543002 1.679052359931452E7>
<1189728.1315506436 1.6797939918962546E7>
<1188419.919223036 1.680535461220212E7>
<1187091.0677846996 1.6812767493397236E7>
<1185741.51303346 1.682017837523303E7>
<1184371.1928871954 1.6827587068747677E7>
<1182980.0474186123 1.6834993383365043E7>
<1181568.0188893229 1.684239712692811E7>
<1180135.0517832146 1.684979810573309E7>
<1178681.0928390913 1.685719612456424E7>
<1177206.0910825736 1.6864590986729395E7>
<1175709.997857243 1.6871982494096108E7>
<1174192.7668550154 1.687937044712849E7>
<1172654.3541457313 1.688675464492463E7>
<1171094.7182059516 1.689413488525462E7>
<1169513.8199469438 1.690151096459918E7>
<1167911.6227418517 1.69088826781888E7>
<1166288.092452035 1.6916249820043467E7>
<1164643.1974525694 1.6923612183012858E7>
<1162976.9086569005 1.693096955881706E7>
<1161289.199540641 1.6938321738087717E7>
<1159580.0461645024 1.6945668510409687E7>
<1157849.4271963588 1.695300966436305E7>
<1156097.3239324302 1.696034498756557E7>
<1154323.7203175859 1.6967674266715523E7>
<1152528.6029647572 1.6974997287634876E7>
<1150711.96117346 1.69823138353128E7>
<1148873.7869474199 1.6989623693949506E7>
<1147014.0750112995 1.699692664700037E7>
<1145132.8228265229 1.700422247722032E7>
<1143230.0306061974 1.701151096670847E7>
<1141305.7013291314 1.7018791896952998E7>
<1139359.8407529453 1.70260650488762E7>
<1137392.4574262789 1.703333020287974E7>
<1135403.5627000928 1.704058713889007E7>
<1133393.1707380677 1.704783563640397E7>
<1131361.2985260997 1.705507547453423E7>
<1129307.9658808976 1.7062306432055403E7>
<1127233.195457682 1.7069528287449673E7>
<1125137.012756991 1.707674081895274E7>
<1123019.4461305952 1.7083943804599773E7>
<1120880.5267865274 1.709113702227138E7>
<1118720.2887932297 1.7098320249739558E7>
<1116538.7690828254 1.710549326471364E7>
<1114336.0074535185 1.7112655844886217E7>
<1112112.0465711295 1.7119807767978966E7>
<1109866.931969772 1.712694881178844E7>
<1107600.712051677 1.713407875423175E7>
<1105313.4380861716 1.7141197373392154E7>
<1103005.1642078215 1.714830444756449E7>
<1100675.9474137414 1.7155399755300507E7>
<1098325.8475600851 1.7162483075454008E7>
<1095954.9273577216 1.7169554187225834E7>
<1093563.2523671046 1.717661287020865E7>
<1091150.8909923476 1.718365890443155E7>
<1088717.9144745104 1.7190692070404414E7>
<1086264.3968841084 1.7197712149162043E7>
<1083790.4151128535 1.7204718922308065E7>
<1081296.0488646354 1.7211712172058564E7>
<1078781.3806457554 1.7218691681285437E7>
<1076246.4957544212 1.7225657233559474E7>
<1073691.4822695127 1.723260861319314E7>
<1071116.4310386304 1.7239545605283037E7>
<1068521.4356654359 1.7246467995752066E7>
<1065906.5924962955 1.725337557139124E7>
<1063272.000606238 1.7260268119901154E7>
<1060617.7617842366 1.7267145429933123E7>
<1057943.980517827 1.7274007291129936E7>
<1055250.76397707 1.7280853494166244E7>
<1052538.2219978748 1.728768383078858E7>
<1049806.4670646866 1.7294498093854964E7>
<1047055.6142925576 1.7301296077374134E7>
<1044285.7814086057 1.7308077576544356E7>
<1041497.0887328761 1.731484238779182E7>
<1038689.6591586146 1.732159030880862E7>
<1035863.6181319654 1.7328321138590302E7>
<1033019.0936311033 1.7335034677472968E7>
<1030156.216144811 1.7341730727169953E7>
<1027275.1186505137 1.734840909080804E7>
<1024375.9365917803 1.7355069572963227E7>
<1021458.8078553037 1.7361711979696017E7>
<1018523.8727473696 1.736833611858627E7>
<1015571.2739698247 1.7374941798767548E7>
<1012601.1565955561 1.738152883096103E7>
<1009613.6680434908 1.7388097027508892E7>
<1006608.9580531268 1.7394646202407245E7>
<1003587.1786586051 1.740117617133855E7>
<1000548.4841623349 1.740768675170357E7>
<997493.0311081795 1.74141777626528E7>
<994420.9782542145 1.74206490251174E7>
<991332.4865450689 1.7427100361839645E7>
<988227.7190838566 1.7433531597402822E7>
<985106.8411037099 1.7439942558260676E7>
<981970.0199389247 1.7446333072766274E7>
<978817.4249957253 1.745270297120042E7>
<975649.2277226594 1.74590520857995E7>
<972465.6015806322 1.7465380250782825E7>
<969266.7220125889 1.747168730237945E7>
<966052.766412854 1.7477973078854475E7>
<962823.9140961373 1.7484237420534797E7>
<959580.3462662138 1.7490480169834346E7>
<956322.245984288 1.749670117127879E7>
<953049.7981370498 1.7502900271529704E7>
<949763.1894044301 1.75090773194082E7>
<946462.6082270666 1.7515232165918026E7>
<943148.2447734849 1.7521364664268114E7>
<939820.2909070054 1.7527474669894617E7>
<936478.9401523828 1.7533562040482365E7>
<933124.3876621863 1.7539626635985818E7>
<929756.8301829284 1.754566831864944E7>
<926376.4660209495 1.755168695302756E7>
<922983.4950080673 1.755768240600367E7>
<919578.1184669957 1.7563654546809155E7>
<916160.5391765432 1.7569603247041535E7>
<912730.9613365983 1.757552838068209E7>
<909289.5905329054 1.758142982411297E7>
<905836.6337016438 1.758730745613376E7>
<902372.299093812 1.7593161157977466E7>
<898896.796239428 1.7598990813325968E7>
<895410.3359115497 1.76047963083249E7>
<891913.130090125 1.7610577531597998E7>
<888405.3919256756 1.7616334374260865E7>
<884887.3357028245 1.76220667299342E7>
<881359.1768036714 1.7627774494756445E7>
<877821.131671024 1.7633457567395896E7>
<874273.417771492 1.7639115849062227E7>
<870716.2535584501 1.764474924351747E7>
<867149.858434877 1.765035765708642E7>
<863574.452716077 1.7655940998666488E7>
<859990.257592291 1.766149917973696E7>
<856397.4950912042 1.7667032114367723E7>
<852796.3880403558 1.767253971922739E7>
<849187.1600294589 1.7678021913590863E7>
<845570.0353726371 1.7683478619346358E7>
<841945.2390705838 1.7688909761001788E7>
<838312.9967726525 1.7694315265690632E7>
<834673.5347388833 1.7699695063177206E7>
<831027.0798019744 1.770504908586134E7>
<827373.8593292041 1.7710377268782504E7>
<823714.1011843114 1.7715679549623333E7>
<820048.033689342 1.7720955868712578E7>
<816375.8855864662 1.7726206169027466E7>
<812697.8859997778 1.7731430396195482E7>
<809014.2643970798 1.773662849849556E7>
<805325.2505516651 1.774180042685869E7>
<801631.0745040992 1.774694613486792E7>
<797931.966524014 1.7752065578757793E7>
<794228.1570719188 1.775715871741315E7>
<790519.8767610373 1.7762225512367386E7>
<786807.3563191787 1.7767265927800078E7>
<783090.8265506511 1.7772279930534013E7>
<779370.5182982247 1.7777267490031645E7>
<775646.6624051543 1.778222857839092E7>
<771919.4896772692 1.778716317034051E7>
<768189.2308451389 1.779207124323446E7>
<764456.1165263235 1.7796952777046204E7>
<760720.377187719 1.7801807754361995E7>
<756982.2431080044 1.780663616037371E7>
<753241.9443402021 1.7811437982871078E7>
<749499.7106743593 1.7816213212233257E7>
<745755.7716003616 1.782096184141984E7>
<742010.3562708867 1.7825683865961224E7>
<738263.6934645105 1.7830379283948388E7>
<734516.0115489729 1.7835048096022047E7>
<730767.538444616 1.7839690305361196E7>
<727018.5015880035 1.7844305917671047E7>
<723269.1278957328 1.784889494117035E7>
<719519.6437284498 1.7853457386578098E7>
<715770.2748550783 1.7857993267099634E7>
<712021.2464172735 1.7862502598412137E7>
<708272.7828941125 1.7866985398649495E7>
<704525.1080670318 1.787144168838657E7>
<700778.4449850245 1.787587149062287E7>
<697033.0159301077 1.7880274830765586E7>
<693289.0423830729 1.788465173661204E7>
<689546.7449895309 1.7889002238331534E7>
<685806.3435262631 1.7893326368446577E7>
<682068.056867892 1.789762416181354E7>
<678332.1029538831 1.7901895655602675E7>
<674598.6987558902 1.790614088927758E7>
<670868.0602454577 1.7910359904574048E7>
<667140.4023620914 1.7914552745478325E7>
<663415.938981712 1.7918719458204802E7>
<659694.8828855032 1.792286009117311E7>
<655977.4457291679 1.792697469498464E7>
<652263.8380126054 1.7931063322398506E7>
<648554.2690500234 1.7935126028306913E7>
<644848.9469404968 1.7939162869709987E7>
<641148.0785389884 1.7943173905690048E7>
<637451.8694278431 1.7947159197385315E7>
<633760.5238887705 1.7951118807963084E7>
<630074.2448753276 1.7955052802592363E7>
<626393.2339859172 1.795896124841597E7>
<622717.6914373137 1.7962844214522127E7>
<619047.8160387306 1.796670177191552E7>
<615383.8051664422 1.7970533993487872E7>
<611725.8547389745 1.797434095398799E7>
<608074.1591928767 1.7978122729991358E7>
<604428.911459088 1.7981879399869237E7>
<600790.3029399118 1.7985611043757282E7>
<597158.5234866118 1.798931774352373E7>
<593533.7613776405 1.7992999582737118E7>
<589916.2032975161 1.799665664663357E7>
<586306.0343163573 1.800028902208367E7>
<582703.4378700915 1.800389679755892E7>
<579108.5957413458 1.800748006309779E7>
<575521.6880410352 1.801103891027139E7>
<571942.8931906593 1.8014573432148777E7>
<568372.3879053186 1.801808372326188E7>
<564810.3471774623 1.8021569879570123E7>
<561256.944261379 1.8025031998424668E7>
<557712.3506584406 1.8028470178532384E7>
<554176.7361031112 1.8031884519919507E7>
<550650.2685497291 1.803527512389502E7>
<547133.1141600747 1.8038642093013752E7>
<543625.4372917314 1.8041985531039264E7>
<540127.4004872497 1.804530554290647E7>
<536639.1644641245 1.804860223468407E7>
<533160.8881055911 1.805187571353677E7>
<529692.7284522512 1.8055126087687347E7>
<526234.8406945339 1.805835346637855E7>
<522787.3781660005 1.806155795983486E7>
<519350.4923374981 1.8064739679224122E7>
<515924.33281217 1.806789873661912E7>
<512509.0473213264 1.807103524495903E7>
<509104.78172118263 1.8074149318010848E7>
<505711.6799904673 1.8077241070330765E7>
<502329.884228906 1.808031061722555E7>
<498959.5346565829 1.808335807471391E7>
<495600.76961418363 1.808638355948792E7>
<492253.7255641211 1.8089387188874464E7>
<488918.5370925464 1.8092369080796782E7>
<485595.33691224526 1.8095329353736103E7>
<482284.25586642034 1.809826812669339E7>
<478985.4229333594 1.810118551915125E7>
<475698.9652319879 1.810408165103598E7>
<472425.0080283045 1.8106956642679814E7>
<469163.674742697 1.810981061478341E7>
<465915.0869581357 1.8112643688378513E7>
<462679.36442924046 1.811545598479093E7>
<459456.62509221665 1.8118247625603758E7>
<456246.98507565504 1.8121018732620932E7>
<453050.55871218996 1.812376942783108E7>
<449867.45855100837 1.8126499833371755E7>
<446697.7953712032 1.8129210071494017E7>
<443541.6781959626 1.8131900264527433E7>
<440399.21430758596 1.8134570534845483E7>
<437270.50926331786 1.8137221004831407E7>
<434155.66691198904 1.813985179684453E7>
<431054.7894114539 1.8142463033187065E7>
<427967.97724681237 1.814505483607142E7>
<424895.32924940425 1.8147627327588048E7>
<421836.94261656253 1.8150180629673846E7>
<418792.9129321122 1.815271486408112E7>
<415763.3341875994 1.815523015234714E7>
<412748.2988042373 1.8157726615764346E7>
<409747.8976555502 1.8160204375351135E7>
<406762.2200907027 1.8162663551823337E7>
<403791.35395849374 1.8165104265566356E7>
<400835.3856319997 1.8167526636608005E7>
<397894.4000338475 1.8169930784592032E7>
<394968.4806620985 1.8172316828752417E7>
<392057.7096167242 1.8174684887888357E7>
<389162.16762665316 1.8177035080340065E7>
<386281.93407736835 1.81793675239653E7>
<383417.08703903464 1.8181682336116727E7>
<380567.70329513354 1.8183979633620065E7>
<377733.8583715835 1.818625953275305E7>
<374915.6265663237 1.818852214922525E7>
<372113.080979337 1.8190767598158713E7>
<369326.29354308976 1.8192995994069476E7>
<366555.33505336405 1.819520745084995E7>
<363800.2752004579 1.8197402081752185E7>
<361061.18260072934 1.8199579999372005E7>
<358338.12482845923 1.8201741315634083E7>
<355631.16844800755 1.8203886141777877E7>
<352940.37904623785 1.8206014588344514E7>
<350265.82126518426 1.820812676516458E7>
<347607.5588349352 1.821022278134684E7>
<344965.65460670734 1.8212302745267887E7>
<342340.17058608454 1.8214366764562745E7>
<339731.16796639445 1.8216414946116384E7>
<337138.7071621974 1.8218447396056194E7>
<334562.8478428602 1.82204642197454E7>
<332003.6489661894 1.8222465521777425E7>
<329461.1688120969 1.8224451405971188E7>
<326935.46501627145 1.8226421975367356E7>
<324426.59460383095 1.822837733222554E7>
<321934.6140229272 1.823031757802241E7>
<319459.57917827927 1.8232242813450787E7>
<317001.5454646079 1.8234153138419624E7>
<314560.56779994594 1.8236048652054943E7>
<312136.7006587993 1.8237929452701688E7>
<309729.9981051329 1.8239795637926493E7>
<307340.5138251563 1.824164730452136E7>
