<5.7900e+10 0.0000e+00>
<2.851836258587763E10 -5.102613309629288E10>
<2.954397916876196E10 -5.043049204204772E10>
<3.0557335177026825E10 -4.9813915260629E10>
<3.1558004904101803E10 -4.917665023125505E10>
<3.2545567437254173E10 -4.851895302572792E10>
<3.351960682842086E10 -4.784108822391683E10>
<3.4479712263907265E10 -4.71433288259545E10>
<3.5425478232894585E10 -4.642595616114504E10>
<3.6356504694696304E10 -4.568925979358308E10>
<3.727239724470349E10 -4.493353742448429E10>
<3.817276727895758E10 -4.4159094791229004E10>
<3.905723215728839E10 -4.336624556312086E10>
<3.992541536495412E10 -4.255531123386404E10>
<4.077694667271907E10 -4.172662101076345E10>
<4.161146229530402E10 -4.088051170065334E10>
<4.24286050481431E10 -4.0017327592561165E10>
<4.322802450238008E10 -3.913742033711468E10>
<4.4009377138036385E10 -3.824114882270165E10>
<4.477232649528177E10 -3.732887904839283E10>
<4.551654332373816E10 -3.640098399364034E10>
<4.6241705729746124E10 -3.545784348476522E10>
<4.694749932152266E10 -3.449984405824918E10>
<4.763361735213828E10 -3.3527378820847553E10>
<4.829976086024055E10 -3.254084730654181E10>
<4.8945638808450554E10 -3.1540655330351974E10>
<4.9570968219358246E10 -3.0527214839030907E10>
<5.017547430904172E10 -2.9500943758664345E10>
<5.07588906180352E10 -2.8462265839202522E10>
<5.1320959139669876E10 -2.741161049595106E10>
<5.186143044571109E10 -2.634941264805097E10>
<5.238006380921536E10 -2.527611255397951E10>
<5.287662732452992E10 -2.419215564410597E10>
<5.335089802435752E10 -2.309799235033838E10>
<5.380266199380875E10 -2.1994077932899635E10>
<5.423171448136418E10 -2.0880872304273552E10>
<5.463786000666841E10 -1.975883985036384E10>
<5.502091246507802E10 -1.8628449248911263E10>
<5.538069522888569E10 -1.7490173285216724E10>
<5.57170412451427E10 -1.6344488665220308E10>
<5.6029793130002304E10 -1.5191875825988977E10>
<5.631880325950673E10 -1.4032818743667965E10>
<5.658393385674098E10 -1.286780473895353E10>
<5.68250570752771E10 -1.1697324280147272E10>
<5.704205507883299E10 -1.052187078385481E10>
<5.723482011707071E10 -9.341940413394215E9>
<5.740325459745974E10 -8.158031874982237E9>
<5.754727115313172E10 -6.970646211769033E9>
<5.766679270665397E10 -5.780286595794689E9>
<5.776175252965011E10 -4.587458117943556E9>
<5.783209429819753E10 -3.392667575975075E9>
<5.787777214393225E10 -2.19642326071241E9>
<5.789875070079346E10 -9.992347404728894E8>
<5.789500514734128E10 1.9838735617309427E8>
<5.78665212445829E10 1.3959315592254283E9>
<5.78132953692439E10 2.592885777567955E9>
<5.7735334542423355E10 3.7887375206779523E9>
<5.763265645357329E10 4.982974121634323E9>
<5.750528947974482E10 6.175082961324842E9>
<5.7353272700045746E10 7.364551693750304E9>
<5.717665590525627E10 8.55086847232094E9>
<5.697549960255207E10 9.73352217703804E9>
<5.674987501528621E10 1.0912002642451351E10>
<5.6499864077784096E10 1.2085800886280476E10>
<5.622555942510819E10 1.3254409338586264E10>
<5.5927064377751976E10 1.4417322071375956E10>
<5.560449292122558E10 1.5574035028523727E10>
<5.525796968049838E10 1.6724046255886215E10>
<5.488762988926705E10 1.7866856131490646E10>
<5.449361935402046E10 1.900196759567125E10>
<5.407609441287644E10 2.0128886381027905E10>
<5.363522188916843E10 2.124712124207917E10>
<5.317117903976367E10 2.235618418448031E10>
<5.2684153498098175E10 2.345559069367534E10>
<5.217434321191705E10 2.4544859962850815E10>
<5.164195637571284E10 2.5623515120057648E10>
<5.108721135785796E10 2.669108345436621E10>
<5.051033662243144E10 2.7747096640918804E10>
<4.991157064574384E10 2.8791090964742706E10>
<4.9291161827568474E10 2.9822607543186195E10>
<4.864936839709081E10 3.0841192546839222E10>
<4.7986458313592384E10 3.1846397418799946E10>
<4.730270916188928E10 3.2837779092147873E10>
<4.659840804254986E10 3.381490020548411E10>
<4.587385145692027E10 3.477732931639914E10>
<4.5129345186990944E10 3.572464111272851E10>
<4.43652041701411E10 3.665641662145706E10>
<4.3581752368803116E10 3.757224341513266E10>
<4.2779322635092575E10 3.847171581565077E10>
<4.195825657045429E10 3.935443509527202E10>
<4.111890438037906E10 4.022000967473558E10>
<4.026162472425004E10 4.106805531833219E10>
<3.93867845603822E10 4.1898195325801765E10>
<3.849475898632249E10 4.271006072092178E10>
<3.7585931074482704E10 4.3503290436654175E10>
<3.66606917031814E10 4.427753149671983E10>
<3.571943938317528E10 4.503243919347189E10>
<3.476258007976486E10 4.57676772619406E10>
<3.379052703056331E10 4.648291804992481E10>
<3.2803700559021343E10 4.717784268400736E10>
<3.1802527883805347E10 4.785214123137385E10>
<3.078744292412963E10 4.850551285731707E10>
<2.9758886101147724E10 4.913766597831193E10>
<2.871730413551146E10 4.974831841054845E10>
<2.7663149841210247E10 5.0337197513813675E10>
<2.6596881915806633E10 5.090404033061617E10>
<2.551896472718772E10 5.144859372045023E10>
<2.4429868096955524E10 5.1970614489100296E10>
<2.3330067080582542E10 5.2469869512889595E10>
<2.2220041744462143E10 5.294613585778066E10>
<2.1100276939986332E10 5.339920089323927E10>
<1.9971262074786476E10 5.382886240077709E10>
<1.8833490881275307E10 5.4234928677092545E10>
<1.7687461182631283E10 5.461721863173337E10>
<1.6533674656368801E10 5.4975561879208626E10>
<1.5372636595640234E10 5.530979882548227E10>
<1.4204855668417906E10 5.561978074878482E10>
<1.3030843674706242E10 5.590536987468408E10>
<1.1851115301936207E10 5.616643944536053E10>
<1.0666187878695898E10 5.6402873783037636E10>
<9.476581126952736E9 5.661456834752208E10>
<8.282816912924103E9 5.6801429787813515E10>
<7.085418996754513E9 5.696337598774854E10>
<5.884912781158463E9 5.710033610564826E10>
<4.681825059189003E9 5.721225060794371E10>
<3.4766837612927675E9 5.72990712967585E10>
<2.270017701812746E9 5.736076133143284E10>
<1.062356325100435E9 5.73972952439781E10>
<-1.4577054860082817E8 5.740865894845619E10>
<-1.35383297733954E9 5.739484974428268E10>
<-2.5613011515450892E9 5.735587631345798E10>
<-3.7676456478609343E9 5.7291758711735565E10>
<-4.972337682561169E9 5.720252835374114E10>
<-6.174849364390461E9 5.708822799206176E10>
<-7.374653946668232E9 5.694891169032857E10>
<-8.571226078499E9 5.678464479032179E10>
<-9.764042054932037E9 5.659550387313128E10>
<-1.0952580065914898E10 5.638157671441065E10>
<-1.2136320443886896E10 5.614296223376777E10>
<-1.331474590986038E10 5.587977043833877E10>
<-1.448734181783948E10 5.559212236059747E10>
<-1.5653596397428062E10 5.528014999045634E10>
<-1.6813000994480791E10 5.4943996201719444E10>
<-1.7965050309653515E10 5.458381467295233E10>
<-1.9109242634711674E10 5.419976980283746E10>
<-2.0245080086458008E10 5.3792036620088295E10>
<-2.1372068838143585E10 5.336080068799875E10>
<-2.2489719348229015E10 5.290625800370869E10>
<-2.3597546586365696E10 5.24286148922697E10>
<-2.4695070256470024E10 5.192808789559903E10>
<-2.578181501676671E10 5.140490365641296E10>
<-2.685731069668059E10 5.0859298797234146E10>
<-2.7921092510459846E10 5.029151979457075E10>
<-2.897270126741684E10 4.9701822848367966E10>
<-3.0011683578676544E10 4.9090473746835754E10>
<-3.1037592060326065E10 4.8457747726758965E10>
<-3.204998553286251E10 4.780392932939897E10>
<-3.30484292168403E10 4.71293122520981E10>
<-3.403249492462276E10 4.6434199195700645E10>
<-3.500176124814682E10 4.571890170790625E10>
<-3.595581374261359E10 4.4983740022673515E10>
<-3.689424510602146E10 4.422904289579355E10>
<-3.7816655354462585E10 4.345514743675475E10>
<-3.872265199310742E10 4.2662398937021866E10>
<-3.961185018280627E10 4.18511506948534E10>
<-4.04838729022407E10 4.10217638367832E10>
<-4.1338351105561966E10 4.0174607135892555E10>
<-4.2174923875457405E10 3.93100568270005E10>
<-4.299323857159013E10 3.842849641890066E10>
<-4.3792950974361244E10 3.753031650377351E10>
<-4.457372542394794E10 3.66159145639037E10>
<-4.5335234954574844E10 3.568569477583198E10>
<-4.607716142398006E10 3.474006781207203E10>
<-4.679919563804115E10 3.3779450640522182E10>
<-4.7501037470530594E10 3.2804266321701996E10>
<-4.818239597797368E10 3.1814943803943653E10>
<-4.88429895095862E10 3.0811917716667625E10>
<-4.948254581227257E10 2.979562816187168E10>
<-5.010080213066921E10 2.8766520503961727E10>
<-5.06975053022214E10 2.772504515805228E10>
<-5.1272411847285545E10 2.6671657376863564E10>
<-5.182528805425253E10 2.560681703634126E10>
<-5.235591005969091E10 2.4530988420124004E10>
<-5.286406392351255E10 2.3444640002982483E10>
<-5.334954569916638E10 2.2348244233352818E10>
<-5.381216149886927E10 2.1242277315085598E10>
<-5.425172755388619E10 2.0127218988530445E10>
<-5.466807026987501E10 1.9003552311074566E10>
<-5.506102627731401E10 1.7871763437252117E10>
<-5.5430442477033516E10 1.673234139853951E10>
<-5.577617608087544E10 1.5585777882950148E10>
<-5.609809464750758E10 1.4432567014540148E10>
<-5.6396076113421936E10 1.3273205132934849E10>
<-5.667000881914899E10 1.2108190572983875E10>
<-5.6919791530722206E10 1.0938023444650627E10>
<-5.7145333456429504E10 9.763205413239964E9>
<-5.734655425889049E10 8.584239480065788E9>
<-5.752338406250056E10 7.401629763658138E9>
<-5.767576345628499E10 6.215881281607182E9>
<-5.780364349220797E10 5.027499733139354E9>
<-5.790698567898356E10 3.8369912825186434E9>
<-5.79857619714371E10 2.644862343363764E9>
<-5.80399547554675E10 1.4516193639697094E9>
<-5.806955682866205E10 2.5776861371988606E8>
<-5.8074571376617256E10 -9.361840293272848E8>
<-5.805501194502023E10 -2.1297332895956964E9>
<-5.801090240754656E10 -3.3223747038135414E9>
<-5.794227692963182E10 -4.513604829422989E9>
<-5.784917992817483E10 -5.702921451502901E9>
<-5.773166602723189E10 -6.889823788132247E9>
<-5.758980000976201E10 -8.073812694124161E9>
<-5.742365676548399E10 -9.254390863062897E9>
<-5.7233321234907074E10 -1.0431063027578186E10>
<-5.701888834959725E10 -1.1603336157793774E10>
<-5.6780462968742195E10 -1.2770719657889122E10>
<-5.6518159812077965E10 -1.393272556071553E10>
<-5.623210338924133E10 -1.5088868720410038E10>
<-5.592242792561162E10 -1.623866700295269E10>
<-5.5589277284706406E10 -1.738164147461487E10>
<-5.523280488719559E10 -1.8517316588248444E10>
<-5.4853173626598335E10 -1.9645220367367626E10>
<-5.445055578172763E10 -2.0764884587977367E10>
<-5.402513292594702E10 -2.1875844958104176E10>
<-5.357709583330414E10 -2.2977641294987156E10>
<-5.310664438160547E10 -2.4069817699888958E10>
<-5.261398745249663E10 -2.5151922730488224E10>
<-5.209934282861214E10 -2.6223509570816906E10>
<-5.156293708785854E10 -2.728413619870757E10>
<-5.100500549489421E10 -2.8333365550717594E10>
<-5.042579188986894E10 -2.9370765684498787E10>
<-4.982554857448598E10 -3.0395909938582542E10>
<-4.920453619544862E10 -3.1408377089552307E10>
<-4.856302362535322E10 -3.240775150657658E10>
<-4.7901287841089554E10 -3.339362330327714E10>
<-4.721961379980947E10 -3.4365588486908676E10>
<-4.651829431252356E10 -3.532324910482722E10>
<-4.579762991538551E10 -3.626621338822624E10>
<-4.505792873872289E10 -3.719409589312046E10>
<-4.429950637387239E10 -3.8106517638558525E10>
<-4.352268573787719E10 -3.9003106242047066E10>
<-4.272779693610312E10 -3.988349605216952E10>
<-4.191517712282973E10 -4.074732827838429E10>
<-4.108517035987164E10 -4.159425111798782E10>
<-4.023812747328486E10 -4.2423919880228874E10>
<-3.937440590821189E10 -4.323599710756149E10>
<-3.8494369581918945E10 -4.4030152694024796E10>
<-3.759838873507759E10 -4.480606400073848E10>
<-3.668683978134263E10 -4.55634159685038E10>
<-3.576010515527711E10 -4.6301901227500374E10>
<-3.481857315867475E10 -4.702122020406976E10>
<-3.3862637805329315E10 -4.772108122457754E10>
<-3.2892698664299618E10 -4.840120061634584E10>
<-3.1909160701718388E10 -4.9061302805649185E10>
<-3.0912434121192276E10 -4.970112041276652E10>
<-2.9902934202839737E10 -5.03203943440831E10>
<-2.8881081141012825E10 -5.091887388123601E10>
<-2.784729988074823E10 -5.149631676729754E10>
<-2.680201995299235E10 -5.205248928999093E10>
<-2.5745675308644505E10 -5.2587166361933205E10>
<-2.4678704151461754E10 -5.310013159790004E10>
<-2.360154876986839E10 -5.359117738910785E10>
<-2.251465536771239E10 -5.4060104974508316E10>
<-2.14184738940108E10 -5.450672450909082E10>
<-2.0313457871725353E10 -5.49308551291882E10>
<-1.920006422560932E10 -5.533232501478142E10>
<-1.8078753109165993E10 -5.571097144879867E10>
<-1.6949987730758871E10 -5.606664087340451E10>
<-1.5814234178913284E10 -5.639918894327459E10>
<-1.4671961246848707E10 -5.670848057585137E10>
<-1.3523640256280827E10 -5.699438999857639E10>
<-1.2369744880532072E10 -5.7256800793094345E10>
<-1.121075096698909E10 -5.749560593642422E10>
<-1.0047136358945429E10 -5.771070783909264E10>
<-8.879380716867506E9 -5.790201838022442E10>
<-7.707965339121818E9 -5.806945893958506E10>
<-6.5333729822012E9 -5.821296042657004E10>
<-5.356087680487911E9 -5.8332463306135284E10>
<-4.1765945655912647E9 -5.842791762166323E10>
<-2.9953796852975273E9 -5.8499283014758644E10>
<-1.812929822169863E9 -5.854652874196818E10>
<-6.297323118361611E8 -5.856963368841747E10>
<5.537251389972873E8 -5.85685863783595E10>
<1.7369546347681496E9 -5.8543384982627464E10>
<2.9194682734781437E9 -5.849403732298573E10>
<4.1007783292723255E9 -5.842056087337171E10>
<5.280397435138773E9 -5.832298275802175E10>
<6.45783876568956E9 -5.820133974647383E10>
<7.632616219983577E9 -5.8055678245439735E10>
<8.804244604351374E9 -5.788605428753916E10>
<9.972239815181793E9 -5.769253351688831E10>
<1.1136119021629713E10 -5.747519117153524E10>
<1.2295400848203716E10 -5.72341120627342E10>
<1.3449605557192024E10 -5.696939055105127E10>
<1.4598255230884438E10 -5.668113051929341E10>
<1.5740873953547464E10 -5.636944534225311E10>
<1.687698799310921E10 -5.603445785326089E10>
<1.8006125982509914E10 -5.5676300307537796E10>
<1.9127819100673397E10 -5.5295114342340385E10>
<2.0241601253053913E10 -5.489105093389047E10>
<2.134700925171221E10 -5.446427035108233E10>
<2.2443582994873837E10 -5.401494210596008E10>
<2.3530865645921894E10 -5.354324490095827E10>
<2.46084038117757E10 -5.3049366572898766E10>
<2.5675747720605923E10 -5.2533504033737724E10>
<2.6732451398835934E10 -5.199586320805619E10>
<2.77780728473782E10 -5.143665896728884E10>
<2.881217421705373E10 -5.0856115060685356E10>
<2.983432198314155E10 -5.02544640429996E10>
<3.0844087119004364E10 -4.9631947198902275E10>
<3.18410452687356E10 -4.8988814464113174E10>
<3.282477691877198E10 -4.832532434324995E10>
<3.3794867568414986E10 -4.764174382439074E10>
<3.475090789920342E10 -4.693834829034897E10>
<3.569249394307847E10 -4.621542142665915E10>
<3.6619227249281494E10 -4.547325512627354E10>
<3.753071504992409E10 -4.471214939097025E10>
<3.842657042416859E10 -4.3932412229474464E10>
<3.9306412460956665E10 -4.313435955229513E10>
<4.016986642022226E10 -4.231831506328098E10>
<4.101656389252449E10 -4.148461014790044E10>
<4.184614295703503E10 -4.063358375825121E10>
<4.265824833781353E10 -3.976558229480688E10>
<4.345253155830391E10 -3.888095948490858E10>
<4.422865109398313E10 -3.7980076258011696E10>
<4.4986272523093575E10 -3.7063300617698494E10>
<4.572506867538895E10 -3.6131007510469345E10>
<4.644471977882301E10 -3.5183578691326584E10>
<4.714491360410966E10 -3.4221402586166615E10>
<4.782534560708186E10 -3.3244874150997578E10>
<4.848571906877665E10 -3.225439472800152E10>
<4.91257452331722E10 -3.1250371898461826E10>
<4.9745143442502846E10 -3.0233219332578426E10>
<5.034364127007685E10 -2.920335663619515E10>
<5.092097465052158E10 -2.8161209194465622E10>
<5.147688800737989E10 -2.710720801248596E10>
<5.201113437798133E10 -2.6041789552924587E10>
<5.252347553551122E10 -2.4965395570681675E10>
<5.301368210820043E10 -2.3878472944612663E10>
<5.348153369555825E10 -2.2781473506352688E10>
<5.392681898157076E10 -2.1674853866280884E10>
<5.434933584478677E10 -2.0559075236665825E10>
<5.4748891465213356E10 -1.9434603252035683E10>
<5.512530242794314E10 -1.8301907786819107E10>
<5.5478394823435394E10 -1.7161462770305178E10>
<5.580800434437331E10 -1.6013745998973255E10>
<5.611397637901982E10 -1.485923894624605E10>
<5.639616610099507E10 -1.369842656972172E10>
<5.6654438555398476E10 -1.2531797115943384E10>
<5.688866874119937E10 -1.1359841922766983E10>
<5.709874168982041E10 -1.0183055219391037E10>
<5.728455253983879E10 -9.001933924114456E9>
<5.744600660773105E10 -7.816977439891205E9>
<5.758301945458807E10 -6.628687447753254E9>
<5.7695516948727936E10 -5.437567698175947E9>
<5.778343532413523E10 -4.2441238004625287E9>
<5.784672123465677E10 -3.048863010227289E9>
<5.788533180388476E10 -1.852294015059434E9>
<5.789923467065993E10 -6.549267184524419E8>
<5.7888408030128654E10 5.427279779136553E8>
<5.785284067028966E10 1.7401583934470143E9>
<5.779253200396748E10 2.9368522893830547E9>
<5.7707492096151985E10 4.132297090892584E9>
<5.7597741686644745E10 5.325980110461119E9>
<5.746331220795547E10 6.517388772439013E9>
<5.730424579839362E10 7.706010838659481E9>
<5.7120595310302666E10 8.891334635019182E9>
<5.69124243133867E10 1.0072849278913567E10>
<5.667980709308182E10 1.125004490741686E10>
<5.64228286439269E10 1.2422412906094246E10>
<5.614158465789154E10 1.3589446138331524E10>
<5.583618150762113E10 1.4750639175065395E10>
<5.5506736224562614E10 1.5905488524795372E10>
<5.515337647193679E10 1.7053492863756285E10>
<5.477624051252665E10 1.8194153266128403E10>
<5.437547717125409E10 1.9326973434160336E10>
<5.395124579252081E10 2.0451459928078033E10>
<5.350371619229253E10 2.1567122395651627E10>
<5.303306860490902E10 2.2673473801290146E10>
<5.2539493624606316E10 2.377003065453275E10>
<5.202319214174068E10 2.485631323780369E10>
<5.1484375273707954E10 2.593184583329701E10>
<5.0923264290555695E10 2.6996156948855724E10>
<5.034009053528907E10 2.80487795427094E10>
<4.973509533887589E10 2.9089251246932907E10>
<4.910852992995974E10 3.0117114589488583E10>
<4.846065533929444E10 3.1131917214713226E10>
<4.779174229891727E10 3.2133212102110966E10>
<4.710207113608223E10 3.312055778331259E10>
<4.639193166197927E10 3.4093518557061783E10>
<4.56616230552692E10 3.505166470208857E10>
<4.491145374046868E10 3.5994572687730415E10>
<4.4141741261223724E10 3.692182538216159E10>
<4.335281214851466E10 3.7833012258091805E10>
<4.254500178383968E10 3.872772959579568E10>
<4.171865425742857E10 3.960558068333525E10>
<4.087412222154262E10 4.046617601383865E10>
<4.001176673892085E10 4.130913347969893E10>
<3.913195712643735E10 4.213407856355834E10>
<3.82350707940385E10 4.2940644525944695E10>
<3.732149307903348E10 4.37284725894277E10>
<3.639161707581553E10 4.4497212119165085E10>
<3.5445843461095726E10 4.5246520799710014E10>
<3.448458031473522E10 4.597606480795313E10>
<3.350824293626614E10 4.668551898207498E10>
<3.2517253657195194E10 4.737456698638651E10>
<3.1512041649188324E10 4.804290147193804E10>
<3.0493042728238518E10 4.8690224232779564E10>
<2.94606991549228E10 4.9316246357757935E10>
<2.841545943085829E10 4.992068837773953E10>
<2.7357778091470848E10 5.0503280408149864E10>
<2.6288115495193394E10 5.106376228672483E10>
<2.5206937609214645E10 5.1601883706371666E10>
<2.4114715791902245E10 5.211740434304102E10>
<2.30119265720276E10 5.261009397851524E10>
<2.1899051424922977E10 5.307973261802156E10>
<2.0776576545704296E10 5.352611060258276E10>
<1.9644992619696106E10 5.394902871602191E10>
<1.8504794590197895E10 5.434829828654157E10>
<1.735648142373359E10 5.472374128280243E10>
<1.6200555872928516E10 5.507519040443013E10>
<1.5037524237160492E10 5.540248916688379E10>
<1.3867896121133816E10 5.570549198062394E10>
<1.269218419152705E10 5.598406422452225E10>
<1.1510903931867245E10 5.6238082313459854E10>
<1.032457339578502E10 5.646743376006606E10>
<9.133712958806423E9 5.667201723055358E10>
<7.938845068838829E9 5.685174259461152E10>
<6.740493995509363E9 5.70065309693221E10>
<5.539185578515313E9 5.7136314757071846E10>
<4.335446975146843E9 5.7241037677433174E10>
<3.129806407142983E9 5.73206547929969E10>
<1.9227929070423481E9 5.737513252914146E10>
<7.149360641903346E8 5.7404448687729416E10>
<-4.932342294353256E8 5.740859245472696E10>
<-1.7011880334188306E9 5.738756440174685E10>
<-2.908395612958809E9 5.73413764815205E10>
<-4.11432769261788E9 5.727005201730963E10>
<-5.318455709608685E9 5.7173625686272995E10>
<-6.520252066456568E9 5.7052143496808426E10>
<-7.71919038288002E9 5.6905662759895454E10>
<-8.914745746731104E9 5.673425205446845E10>
<-1.0106394963839367E10 5.6537991186855064E10>
<-1.1293616806604172E10 5.631697114431935E10>
<-1.2475892261182005E10 5.607129404275374E10>
<-1.3652704773117065E10 5.580107306856835E10>
<-1.4823540491265377E10 5.5506432414830894E10>
<-1.5987888509864733E10 5.518750721171452E10>
<-1.7145241108604996E10 5.484444345131553E10>
<-1.8295093990555668E10 5.44773979069068E10>
<-1.9436946517810112E10 5.408653804669723E10>
<-2.0570301944708492E10 5.367204194217108E10>
<-2.1694667648504227E10 5.3234098171085335E10>
<-2.2809555357341656E10 5.2772905715206764E10>
<-2.391448137541565E10 5.22886738528741E10>
<-2.500896680518699E10 5.178162204647419E10>
<-2.609253776653058E10 5.12519798249245E10>
<-2.7164725612696922E10 5.069998666125742E10>
<-2.822506714297064E10 5.012589184540513E10>
<-2.927310481191341E10 4.9529954352286575E10>
<-3.0308386935082264E10 4.891244270530122E10>
<-3.1330467891117847E10 4.827363483533654E10>
<-3.2338908320101E10 4.761381793539913E10>
<-3.3333275318079865E10 4.69332883109816E10>
<-3.4313142627673477E10 4.623235122627946E10>
<-3.5278090824661896E10 4.551132074637471E10>
<-3.622770750047671E10 4.47705195755044E10>
<-3.716158744050982E10 4.401027889153448E10>
<-3.807933279816254E10 4.323093817676076E10>
<-3.898055326456084E10 4.243284504516046E10>
<-3.986486623386702E10 4.1616355066218925E10>
<-4.0731896964121735E10 4.078183158545747E10>
<-4.158127873355481E10 3.9929645541789375E10>
<-4.241265299230705E10 3.906017528183166E10>
<-4.322566950950958E10 3.817380637130145E10>
<-4.4019986515671104E10 3.727093140362593E10>
<-4.479527084032773E10 3.6351949805895546E10>
<-4.555119804491393E10 3.541726764229042E10>
<-4.628745255081723E10 3.446729741511003E10>
<-4.700372776258315E10 3.3502457863536304E10>
<-4.7699726186241066E10 3.2523173760260147E10>
<-4.837515954272517E10 3.1529875706101162E10>
<-4.9029748876368996E10 3.0522999922750034E10>
<-4.966322465845539E10 2.9502988043762463E10>
<-5.027532688580778E10 2.8470286903933E10>
<-5.086580517441211E10 2.7425348327176357E10>
<-5.143441884806264E10 2.6368628913042973E10>
<-5.198093702202803E10 2.5300589821994568E10>
<-5.250513868173788E10 2.4221696559564484E10>
<-5.3006812756493126E10 2.3132418759526337E10>
<-5.3485758188207115E10 2.2033229966193295E10>
<-5.394178399518727E10 2.092460741596895E10>
<-5.4374709330970566E10 1.9807031818269253E10>
<-5.4784363538229E10 1.8680987135933525E10>
<-5.51705861977642E10 1.7546960365240845E10>
<-5.553322717261329E10 1.6405441315646545E10>
<-5.587214664729083E10 1.5256922389351673E10>
<-5.6187215162194374E10 1.4101898360816525E10>
<-5.64783136432038E10 1.2940866156327421E10>
<-5.674533342650708E10 1.1774324633723974E10>
<-5.698817627868754E10 1.0602774362392063E10>
<-5.720675441210992E10 9.4267174036257E9>
<-5.7400990495644936E10 8.246657091458868E9>
<-5.757081766077391E10 7.063097814066259E9>
<-5.771617950311722E10 5.8765447958296795E9>
<-5.783703007943217E10 4.687503880164671E9>
<-5.793333390012775E10 3.496481313199667E9>
<-5.800506591734536E10 2.303983528397735E9>
<-5.805221150865633E10 1.1105169322086852E9>
<-5.80747664564284E10 -8.341230916297889E7>
<-5.807273692291507E10 -1.277298481791087E9>
<-5.804613942112262E10 -2.4706365347809534E9>
<-5.799500078151121E10 -3.6629222896641088E9>
<-5.791935811458748E10 -4.853652648358393E9>
<-5.781925876944703E10 -6.042325799619501E9>
<-5.769476028832624E10 -7.2284414239123955E9>
<-5.754593035722376E10 -8.411500896633278E9>
<-5.73728467526527E10 -9.59100748961512E9>
<-5.71755972845853E10 -1.0766466570852018E10>
<-5.695427973565253E10 -1.1937385802379877E10>
<-5.6709001796661514E10 -1.310327533625318E10>
<-5.6439880998494194E10 -1.4263648008559782E10>
<-5.6147044640450966E10 -1.541801953141788E10>
<-5.5830629715103485E10 -1.6565908682901398E10>
<-5.549078282972082E10 -1.7706837494842236E10>
<-5.512766012433359E10 -1.8840331438459812E10>
<-5.474142718650058E10 -1.996591960777046E10>
<-5.4332258962842514E10 -2.1083134900731182E10>
<-5.390033966740755E10 -2.2191514198074318E10>
<-5.344586268693309E10 -2.3290598539791496E10>
<-5.296903048306822E10 -2.4379933299227234E10>
<-5.247005449162097E10 -2.5459068354744312E10>
<-5.194915501889435E10 -2.6527558258924896E10>
<-5.140656113517482E10 -2.758496240527309E10>
<-5.084251056543647E10 -2.863084519238632E10>
<-5.0257249577323784E10 -2.966477618556459E10>
<-4.965103286647556E10 -3.0686330275828278E10>
<-4.902412343925196E10 -3.1695087836316612E10>
<-4.8376792492926186E10 -3.2690634876040596E10>
<-4.770931929340183E10 -3.367256319096544E10>
<-4.702199105051629E10 -3.4640470512399086E10>
<-4.6315102790990036E10 -3.559396065266467E10>
<-4.5588957229081085E10 -3.653264364803609E10>
<-4.484386463500305E10 -3.7456135898917015E10>
<-4.408014270116487E10 -3.836406030724508E10>
<-4.3298116406289345E10 -3.92560464111037E10>
<-4.249811787746704E10 -4.013173051652554E10>
<-4.168048625020142E10 -4.099075582647229E10>
<-4.0845567526500305E10 -4.183277256697654E10>
<-3.9993714431068E10 -4.265743811043254E10>
<-3.912528626565189E10 -4.346441709602326E10>
<-3.8240648761596275E10 -4.425338154727225E10>
<-3.7340173930655655E10 -4.502401098670935E10>
<-3.642423991411903E10 -4.577599254764027E10>
<-3.549323083029581E10 -4.6509021083010315E10>
<-3.454753662041329E10 -4.722279927135373E10>
<-3.3587552892975136E10 -4.791703771982009E10>
<-3.2613680766629147E10 -4.859145506427024E10>
<-3.16263267115924E10 -4.9245778066434395E10>
<-3.0625902389680725E10 -4.987974170812561E10>
<-2.9612824492989082E10 -5.049308928250224E10>
<-2.8587514581268585E10 -5.1085572482373344E10>
<-2.755039891804533E10 -5.1656951485541176E10>
<-2.650190830552559E10 -5.22069950371755E10>
<-2.5442477918331215E10 -5.273548052921433E10>
<-2.437254713610863E10 -5.32421940767862E10>
<-2.3292559375054157E10 -5.372693059164901E10>
<-2.2202961918397865E10 -5.418949385264089E10>
<-2.1104205745887707E10 -5.462969657313834E10>
<-1.99967453623151E10 -5.504736046551719E10>
<-1.888103862512275E10 -5.544231630261188E10>
<-1.7757546571134987E10 -5.581440397616864E10>
<-1.6626733242450634E10 -5.616347255228804E10>
<-1.548906551153785E10 -5.6489380323852455E10>
<-1.4345012905570225E10 -5.679199485993391E10>
<-1.319504743004303E10 -5.707119305217762E10>
<-1.2039643391708231E10 -5.732686115815663E10>
<-1.0879277220866692E10 -5.755889484169259E10>
<-9.714427293055733E9 -5.776719921013784E10>
<-8.545573750170082E9 -5.795168884861368E10>
<-7.373198321054107E9 -5.8112287851199585E10>
<-6.197784141603117E9 -5.8248929849068016E10>
<-5.019815574411478E9 -5.836155803555922E10>
<-3.8397780280052347E9 -5.8450125188190346E10>
<-2.658157775696987E9 -5.851459368759294E10>
<-1.475441774100781E9 -5.8554935533372734E10>
<-2.921174813448887E8 -5.857113235688549E10>
<8.91327324979526E8 -5.856317543092241E10>
<2.0744047300957015E9 -5.8531065676298546E10>
<3.2566268645061655E9 -5.847481366533736E10>
