<2.2790e+11 0.0000e+00>
<-1.2662351981121681E11 -1.888090633442768E11>
<-1.2612234084990439E11 -1.8914610197827866E11>
<-1.2562027191344232E11 -1.8948180586999817E11>
<-1.2511731656315913E11 -1.8981617267850397E11>
<-1.2461347836649199E11 -1.9014920007240176E11>
<-1.2410876089696098E11 -1.904808857298501E11>
<-1.2360316773414339E11 -1.9081122733857584E11>
<-1.2309670246364784E11 -1.9114022259588983E11>
<-1.2258936867708853E11 -1.914678692087023E11>
<-1.2208116997205931E11 -1.9179416489353827E11>
<-1.2157210995210777E11 -1.921191073765529E11>
<-1.2106219222670932E11 -1.9244269439354663E11>
<-1.2055142041124117E11 -1.9276492368998062E11>
<-1.2003979812695631E11 -1.9308579302099155E11>
<-1.1952732900095749E11 -1.934053001514069E11>
<-1.1901401666617104E11 -1.9372344285575977E11>
<-1.184998647613208E11 -1.940402189183039E11>
<-1.1798487693090193E11 -1.9435562613302838E11>
<-1.1746905682515471E11 -1.9466966230367255E11>
<-1.1695240810003825E11 -1.949823252437405E11>
<-1.1643493441720425E11 -1.9529361277651587E11>
<-1.159166394439707E11 -1.9560352273507626E11>
<-1.1539752685329546E11 -1.9591205296230777E11>
<-1.1487760032374992E11 -1.9621920131091937E11>
<-1.1435686353949258E11 -1.9652496564345724E11>
<-1.1383532019024257E11 -1.9682934383231906E11>
<-1.1331297397125316E11 -1.9713233375976807E11>
<-1.1278982858328523E11 -1.9743393331794736E11>
<-1.1226588773258072E11 -1.9773414040889374E11>
<-1.1174115513083603E11 -1.9803295294455182E11>
<-1.1121563449517537E11 -1.9833036884678787E11>
<-1.1068932954812411E11 -1.9862638604740366E11>
<-1.1016224401758209E11 -1.9892100248815015E11>
<-1.0963438163679688E11 -1.992142161207412E11>
<-1.0910574614433698E11 -1.9950602490686725E11>
<-1.085763412840651E11 -1.997964268182087E11>
<-1.0804617080511124E11 -2.0008541983644952E11>
<-1.075152384618459E11 -2.0037300195329056E11>
<-1.0698354801385315E11 -2.0065917117046283E11>
<-1.0645110322590367E11 -2.0094392549974084E11>
<-1.0591790786792787E11 -2.0122726296295572E11>
<-1.0538396571498882E11 -2.015091815920083E11>
<-1.0484928054725525E11 -2.017896794288821E11>
<-1.0431385614997453E11 -2.0206875452565637E11>
<-1.0377769631344553E11 -2.023464049445189E11>
<-1.0324080483299153E11 -2.0262262875777884E11>
<-1.0270318550893307E11 -2.0289742404787943E11>
<-1.0216484214656079E11 -2.0317078890741068E11>
<-1.0162577855610815E11 -2.0344272143912186E11>
<-1.0108599855272429E11 -2.037132197559341E11>
<-1.0054550595644667E11 -2.0398228198095288E11>
<-1.0000430459217383E11 -2.042499062474802E11>
<-9.946239828963803E10 -2.0451609069902698E11>
<-9.891979088337791E10 -2.0478083348932535E11>
<-9.837648621271109E10 -2.0504413278234064E11>
<-9.783248812170673E10 -2.0530598675228354E11>
<-9.728780045915814E10 -2.0556639358362207E11>
<-9.674242707855527E10 -2.058253514710935E11>
<-9.61963718380572E10 -2.0608285861971616E11>
<-9.564963860046465E10 -2.0633891324480124E11>
<-9.510223123319235E10 -2.0659351357196448E11>
<-9.455415360824153E10 -2.0684665783713782E11>
<-9.400540960217226E10 -2.0709834428658087E11>
<-9.345600309607579E10 -2.073485711768925E11>
<-9.290593797554697E10 -2.0759733677502203E11>
<-9.235521813065643E10 -2.0784463935828085E11>
<-9.180384745592297E10 -2.0809047721435342E11>
<-9.125182985028574E10 -2.0833484864130856E11>
<-9.069916921707648E10 -2.0857775194761047E11>
<-9.014586946399173E10 -2.0881918545212985E11>
<-8.9591934503065E10 -2.0905914748415475E11>
<-8.903736825063892E10 -2.0929763638340158E11>
<-8.848217462733731E10 -2.0953465050002576E11>
<-8.792635755803738E10 -2.097701881946325E11>
<-8.73699209718417E10 -2.100042478382875E11>
<-8.681286880205031E10 -2.102368278125275E11>
<-8.625520498613266E10 -2.104679265093707E11>
<-8.569693346569972E10 -2.106975423313273E11>
<-8.513805818647586E10 -2.109256736914098E11>
<-8.457858309827084E10 -2.111523190131432E11>
<-8.401851215495172E10 -2.1137747673057535E11>
<-8.345784931441476E10 -2.1160114528828696E11>
<-8.289659853855731E10 -2.1182332314140167E11>
<-8.233476379324965E10 -2.1204400875559607E11>
<-8.17723490483068E10 -2.122632006071095E11>
<-8.120935827746036E10 -2.12480897182754E11>
<-8.064579545833029E10 -2.1269709697992392E11>
<-8.008166457239667E10 -2.129117985066057E11>
<-7.95169696049714E10 -2.1312500028138745E11>
<-7.895171454517001E10 -2.1333670083346838E11>
<-7.838590338588324E10 -2.1354689870266833E11>
<-7.78195401237488E10 -2.137555924394371E11>
<-7.725262875912296E10 -2.1396278060486377E11>
<-7.668517329605225E10 -2.1416846177068588E11>
<-7.611717774224503E10 -2.1437263451929865E11>
<-7.554864610904306E10 -2.145752974437639E11>
<-7.49795824113931E10 -2.1477644914781915E11>
<-7.440999066781845E10 -2.1497608824588657E11>
<-7.383987490039047E10 -2.1517421336308163E11>
<-7.326923913470009E10 -2.153708231352221E11>
<-7.26980873998293E10 -2.1556591620883655E11>
<-7.212642372832263E10 -2.15759491241173E11>
<-7.155425215615858E10 -2.1595154690020755E11>
<-7.098157672272107E10 -2.1614208186465268E11>
<-7.040840147077078E10 -2.1633109482396576E11>
<-6.983473044641666E10 -2.165185844783573E11>
<-6.92605676990872E10 -2.1670454953879916E11>
<-6.8685917281501854E10 -2.1688898872703275E11>
<-6.811078324964231E10 -2.1707190077557703E11>
<-6.753516966272387E10 -2.1725328442773657E11>
<-6.695908058316671E10 -2.1743313843760947E11>
<-6.6382520076567184E10 -2.1761146157009518E11>
<-6.580549221166907E10 -2.1778825260090228E11>
<-6.522800106033482E10 -2.1796351031655615E11>
<-6.465005069751684E10 -2.1813723351440662E11>
<-6.407164520122861E10 -2.1830942100263547E11>
<-6.349278865251596E10 -2.1848007160026395E11>
<-6.291348513542823E10 -2.1864918413716013E11>
<-6.233373873698942E10 -2.1881675745404617E11>
<-6.175355354716934E10 -2.1898279040250565E11>
<-6.1172933658854774E10 -2.191472818449906E11>
<-6.059188316782055E10 -2.1931023065482874E11>
<-6.0010406172700676E10 -2.194716357162303E11>
<-5.942850677495942E10 -2.1963149592429507E11>
<-5.884618907886237E10 -2.1978981018501926E11>
<-5.826345719144751E10 -2.1994657741530212E11>
<-5.768031522249623E10 -2.2010179654295288E11>
<-5.70967672845044E10 -2.2025546650669714E11>
<-5.651281749265334E10 -2.2040758625618353E11>
<-5.592846996478086E10 -2.2055815475199014E11>
<-5.5343728821352196E10 -2.2070717096563092E11>
<-5.475859818543103E10 -2.20854633879562E11>
<-5.417308218265043E10 -2.2100054248718793E11>
<-5.3587184941183784E10 -2.2114489579286777E11>
<-5.300091059171575E10 -2.2128769281192126E11>
<-5.2414263267413185E10 -2.214289325706348E11>
<-5.182724710389601E10 -2.215686141062673E11>
<-5.123986623920816E10 -2.2170673646705615E11>
<-5.065212481378842E10 -2.2184329871222293E11>
<-5.006402697044133E10 -2.2197829991197906E11>
<-4.947557685430803E10 -2.2211173914753156E11>
<-4.88867786128371E10 -2.222436155110884E11>
<-4.829763639575541E10 -2.2237392810586417E11>
<-4.770815435503894E10 -2.2250267604608527E11>
<-4.7118336644883606E10 -2.2262985845699536E11>
<-4.652818742167603E10 -2.2275547447486057E11>
<-4.593771084396438E10 -2.228795232469746E11>
<-4.534691107242911E10 -2.2300200393166388E11>
<-4.475579226985376E10 -2.2312291569829248E11>
<-4.416435860109572E10 -2.2324225772726715E11>
<-4.357261423305695E10 -2.2336002921004202E11>
<-4.298056333465478E10 -2.2347622934912354E11>
<-4.238821007679258E10 -2.2359085735807504E11>
<-4.1795558632330536E10 -2.2370391246152142E11>
<-4.1202613176056335E10 -2.238153938951537E11>
<-4.06093778846559E10 -2.2392530090573334E11>
<-4.001585693668406E10 -2.240336327510969E11>
<-3.942205451253527E10 -2.2414038870016006E11>
<-3.882797479441427E10 -2.2424556803292206E11>
<-3.823362196630677E10 -2.2434917004046973E11>
<-3.763900021395013E10 -2.2445119402498163E11>
<-3.7044113724803986E10 -2.2455163929973206E11>
<-3.644896668802094E10 -2.246505051890949E11>
<-3.58535632944172E10 -2.247477910285476E11>
<-3.5257907736443184E10 -2.2484349616467484E11>
<-3.4662004208154205E10 -2.2493761995517218E11>
<-3.406585690518105E10 -2.2503016176884985E11>
<-3.3469470024700626E10 -2.251211209856361E11>
<-3.2872847765406578E10 -2.252104969965808E11>
<-3.2275994327479877E10 -2.2529828920385876E11>
<-3.167891391255944E10 -2.25384497020773E11>
<-3.108161072371272E10 -2.2546911987175812E11>
<-3.0484088965406292E10 -2.2555215719238324E11>
<-2.988635284347646E10 -2.256336084293553E11>
<-2.928840656509982E10 -2.2571347304052185E11>
<-2.8690254338763844E10 -2.257917504948742E11>
<-2.809190037423746E10 -2.2586844027255008E11>
<-2.749334888254162E10 -2.259435418648364E11>
<-2.689460407591985E10 -2.2601705477417212E11>
<-2.6295670167808834E10 -2.2608897851415067E11>
<-2.5696551372808968E10 -2.2615931260952258E11>
<-2.50972519066549E10 -2.2622805659619794E11>
<-2.44977759861861E10 -2.2629521002124875E11>
<-2.3898127829317406E10 -2.2636077244291122E11>
<-2.3298311655009556E10 -2.2642474343058804E11>
<-2.2698331683239754E10 -2.2648712256485052E11>
<-2.2098192134972195E10 -2.2654790943744058E11>
<-2.1497897232128613E10 -2.2660710365127286E11>
<-2.089745119755882E10 -2.2666470482043652E11>
<-2.029685825501123E10 -2.2672071257019724E11>
<-1.9696122629103413E10 -2.2677512653699884E11>
<-1.909524854529261E10 -2.26827946368465E11>
<-1.8494240229846275E10 -2.2687917172340088E11>
<-1.7893101909812607E10 -2.2692880227179465E11>
<-1.7291837812991074E10 -2.26976837694819E11>
<-1.6690452167902946E10 -2.270232776848324E11>
<-1.608894920376183E10 -2.2706812194538046E11>
<-1.5487333150444181E10 -2.2711137019119717E11>
<-1.4885608238459856E10 -2.2715302214820605E11>
<-1.4283778698922623E10 -2.2719307755352115E11>
<-1.36818487635207E10 -2.2723153615544812E11>
<-1.3079822664487286E10 -2.2726839771348505E11>
<-1.2477704634571085E10 -2.2730366199832333E11>
<-1.1875498907006842E10 -2.2733732879184848E11>
<-1.1273209715485874E10 -2.273693978871407E11>
<-1.0670841294126608E10 -2.2739986908847556E11>
<-1.0068397877445108E10 -2.2742874221132455E11>
<-9.465883700325623E9 -2.2745601708235544E11>
<-8.863302997991112E9 -2.274816935394327E11>
<-8.260660005973795E9 -2.2750577143161786E11>
<-7.657958960085694E9 -2.275282506191696E11>
<-7.055204096389174E9 -2.2754913097354395E11>
<-6.452399651167494E9 -2.2756841237739438E11>
<-5.849549860895354E9 -2.2758609472457178E11>
<-5.246658962209453E9 -2.2760217792012433E11>
<-4.64373119187904E9 -2.276166618802974E11>
<-4.040770786776477E9 -2.276295465325332E11>
<-3.4377819838478003E9 -2.276408318154706E11>
<-2.8347690200832872E9 -2.2765051767894464E11>
<-2.231736132488026E9 -2.2765860408398605E11>
<-1.6286875580524921E9 -2.2766509100282077E11>
<-1.0256275337231249E9 -2.2766997841886923E11>
<-4.225602963729111E8 -2.2767326632674576E11>
<1.8050991722802675E8 -2.276749547322577E11>
<7.835788704418385E8 -2.276750436524046E11>
<1.3866423267923484E9 -2.2767353311537732E11>
<1.9896960499944525E9 -2.2767042316055698E11>
<2.5927358039835105E9 -2.2766571383851382E11>
<3.195757352944732E9 -2.2765940521100616E11>
<3.798756461342557E9 -2.276514973509791E11>
<4.401728893950029E9 -2.2764199034256314E11>
<5.004670415878166E9 -2.2763088428107294E11>
<5.60757679260532E9 -2.276181792730057E11>
<6.210443790006531E9 -2.2760387543603976E11>
<6.813267174382878E9 -2.275879728990329E11>
<7.41604271249082E9 -2.275704718020206E11>
<8.0187661715715275E9 -2.275513722962144E11>
<8.62143331938021E9 -2.2753067454399994E11>
<9.22403992421544E9 -2.2750837871893512E11>
<9.826581754948456E9 -2.2748448500574805E11>
<1.0429054581052471E10 -2.2745899360033496E11>
<1.1031454172631966E10 -2.2743190470975815E11>
<1.1633776300451975E10 -2.2740321855224365E11>
<1.223601673596737E10 -2.2737293535717902E11>
<1.2838171251352116E10 -2.2734105536511084E11>
<1.3440235619528547E10 -2.2730757882774246E11>
<1.4042205614196606E10 -2.2727250600793127E11>
<1.464407700986309E10 -2.2723583717968625E11>
<1.5245845581870886E10 -2.2719757262816516E11>
<1.5847507106428185E10 -2.271577126496719E11>
<1.6449057360637697E10 -2.2711625755165363E11>
<1.7050492122525858E10 -2.2707320765269788E11>
<1.7651807171072014E10 -2.2702856328252954E11>
<1.8252998286237606E10 -2.2698232478200787E11>
<1.8854061248995346E10 -2.2693449250312332E11>
<1.945499184135836E10 -2.2688506680899432E11>
<2.0055785846409355E10 -2.26834048073864E11>
<2.065643904832974E10 -2.2678143668309692E11>
<2.125694723242876E10 -2.2672723303317548E11>
<2.1857306185172615E10 -2.2667143753169656E11>
<2.2457511694213543E10 -2.2661405059736792E11>
<2.3057559548418926E10 -2.2655507266000443E11>
<2.3657445537900368E10 -2.2649450416052448E11>
<2.4257165454042744E10 -2.2643234555094608E11>
<2.4856715089533268E10 -2.2636859729438303E11>
<2.5456090238390526E10 -2.2630325986504095E11>
<2.60552866959935E10 -2.2623633374821326E11>
<2.6654300259110588E10 -2.2616781944027707E11>
<2.72531267259286E10 -2.26097717448689E11>
<2.7851761896081738E10 -2.2602602829198087E11>
<2.8450201570680576E10 -2.2595275249975552E11>
<2.904844155234102E10 -2.2587789061268225E11>
<2.964647764521324E10 -2.2580144318249243E11>
<3.0244305655010624E10 -2.257234107719749E11>
<3.084192138903866E10 -2.2564379395497147E11>
<3.143932065622386E10 -2.2556259331637195E11>
<3.2036499267142647E10 -2.2547980945210968E11>
<3.263345303405021E10 -2.2539544296915652E11>
<3.323017777090937E10 -2.2530949448551794E11>
<3.3826669293419422E10 -2.2522196463022803E11>
<3.442292341904495E10 -2.2513285404334442E11>
<3.501893596704465E10 -2.250421633759432E11>
<3.56147027585001E10 -2.2494989329011362E11>
<3.621021961634456E10 -2.2485604445895282E11>
<3.6805482365391716E10 -2.247606175665605E11>
<3.740048683236444E10 -2.246636133080334E11>
<3.79952288459235E10 -2.2456503238945987E11>
<3.8589704236696266E10 -2.2446487552791428E11>
<3.9183908837305435E10 -2.2436314345145126E11>
<3.977783848239767E10 -2.2425983689910007E11>
<4.0371489008672264E10 -2.2415495662085873E11>
<4.096485625490981E10 -2.2404850337768814E11>
<4.15579360620008E10 -2.2394047794150616E11>
<4.215072427297423E10 -2.2383088109518158E11>
<4.274321673302618E10 -2.2371971363252795E11>
<4.333540928954839E10 -2.236069763582975E11>
<4.3927297792156845E10 -2.2349267008817474E11>
<4.451887809272023E10 -2.233767956487704E11>
<4.511014604538851E10 -2.232593538776147E11>
<4.57010975066214E10 -2.2314034562315115E11>
<4.629172833521681E10 -2.2301977174472992E11>
<4.688203439233936E10 -2.2289763311260117E11>
<4.747201154154877E10 -2.227739306079084E11>
<4.806165564882826E10 -2.226486651226817E11>
<4.8650962582613014E10 -2.22521837559831E11>
<4.9239928213818474E10 -2.2239344883313895E11>
<4.982854841586876E10 -2.2226349986725412E11>
<5.041681906472497E10 -2.2213199159768393E11>
<5.100473603891348E10 -2.2199892497078745E11>
<5.15922952195543E10 -2.2186430094376822E11>
<5.217949249038925E10 -2.2172812048466708E11>
<5.276632373781031E10 -2.2159038457235474E11>
<5.335278485088777E10 -2.2145109419652432E11>
<5.393887172139849E10 -2.21310250357684E11>
<5.452458024385406E10 -2.2116785406714932E11>
<5.510990631552895E10 -2.210239063470357E11>
<5.56948458364887E10 -2.208784082302506E11>
<5.6279394709618E10 -2.2073136076048587E11>
<5.686354884064878E10 -2.2058276499220975E11>
<5.744730413818833E10 -2.2043262199065912E11>
<5.8030656513747314E10 -2.202809328318314E11>
<5.86136018817678E10 -2.201276986024765E11>
<5.9196136159651276E10 -2.1997292040008878E11>
<5.9778255267786644E10 -2.198165993328987E11>
<6.035995512957815E10 -2.1965873651986472E11>
<6.0941231671473335E10 -2.1949933309066476E11>
<6.152208082299095E10 -2.1933839018568796E11>
<6.210249851674885E10 -2.1917590895602603E11>
<6.268248068849182E10 -2.1901189056346484E11>
<6.326202327711946E10 -2.188463361804757E11>
<6.3841122224713974E10 -2.186792469902067E11>
<6.441977347656796E10 -2.1851062418647385E11>
<6.49979729812122E10 -2.1834046897375235E11>
<6.557571669044334E10 -2.1816878256716766E11>
<6.615300055935167E10 -2.1799556619248642E11>
<6.672982054634878E10 -2.1782082108610748E11>
<6.730617261319523E10 -2.1764454849505276E11>
<6.788205272502819E10 -2.1746674967695804E11>
<6.8457456850389046E10 -2.1728742590006366E11>
<6.903238096125099E10 -2.1710657844320526E11>
<6.960682103304657E10 -2.1692420859580435E11>
<7.018077304469525E10 -2.1674031765785876E11>
<7.075423297863087E10 -2.165549069399332E11>
<7.13271968208292E10 -2.163679777631495E11>
<7.189966056083528E10 -2.161795314591771E11>
<7.247162019179097E10 -2.1598956937022314E11>
<7.304307171046227E10 -2.1579809284902274E11>
<7.36140111172667E10 -2.15605103258829E11>
<7.418443441630066E10 -2.1541060197340317E11>
<7.475433761536676E10 -2.1521459037700446E11>
<7.532371672600107E10 -2.1501706986438E11>
<7.58925677635004E10 -2.1481804184075473E11>
<7.646088674694952E10 -2.14617507721821E11>
<7.70286696992484E10 -2.144154689337285E11>
<7.759591264713931E10 -2.1421192691307355E11>
<7.816261162123407E10 -2.1400688310688898E11>
<7.872876265604106E10 -2.1380033897263336E11>
<7.929436178999239E10 -2.1359229597818054E11>
<7.985940506547087E10 -2.1338275560180896E11>
<8.042388852883716E10 -2.131717193321909E11>
<8.098780823045667E10 -2.1295918866838168E11>
<8.155116022472653E10 -2.127451651198089E11>
<8.211394057010262E10 -2.1252965020626132E11>
<8.267614532912637E10 -2.1231264545787805E11>
<8.323777056845172E10 -2.120941524151373E11>
<8.37988123588719E10 -2.1187417262884543E11>
<8.435926677534633E10 -2.1165270766012558E11>
<8.491912989702731E10 -2.1142975908040646E11>
<8.547839780728688E10 -2.1120532847141107E11>
<8.603706659374345E10 -2.1097941742514517E11>
<8.659513234828857E10 -2.107520275438859E11>
<8.715259116711354E10 -2.1052316044017017E11>
<8.770943915073605E10 -2.1029281773678305E11>
<8.826567240402681E10 -2.100610010667462E11>
<8.882128703623607E10 -2.098277120733059E11>
<8.93762791610202E10 -2.095929524099215E11>
<8.993064489646819E10 -2.0935672374025333E11>
<9.048438036512805E10 -2.0911902773815082E11>
<9.103748169403336E10 -2.0887986608764053E11>
<9.158994501472958E10 -2.08639240482914E11>
<9.214176646330049E10 -2.0839715262831558E11>
<9.269294218039445E10 -2.0815360423833032E11>
<9.324346831125081E10 -2.0790859703757156E11>
<9.379334100572609E10 -2.076621327607687E11>
<9.434255641832027E10 -2.0741421315275467E11>
<9.489111070820297E10 -2.071648399684535E11>
<9.543900003923965E10 -2.0691401497286777E11>
<9.598622058001773E10 -2.06661739941066E11>
<9.653276850387267E10 -2.0640801665816995E11>
<9.707863998891408E10 -2.0615284691934186E11>
<9.762383121805174E10 -2.0589623252977167E11>
<9.81683383790216E10 -2.056381753046641E11>
<9.871215766441176E10 -2.053786770692257E11>
<9.925528527168832E10 -2.0511773965865195E11>
<9.97977174032214E10 -2.0485536491811398E11>
<1.0033945026631091E11 -2.045915547027456E11>
<1.0088048007321242E11 -2.0432631087763E11>
<1.014208030411629E11 -2.0405963531778656E11>
<1.0196041539240656E11 -2.0379152990815738E11>
<1.0249931335422044E11 -2.03521996543594E11>
<1.0303749315894023E11 -2.0325103712884387E11>
<1.0357495104398581E11 -2.029786535785368E11>
<1.041116832518869E11 -2.0270484781717145E11>
<1.0464768603030862E11 -2.0242962177910153E11>
<1.0518295563207707E11 -2.021529774085222E11>
<1.0571748831520476E11 -2.0187491665945615E11>
<1.062512803429161E11 -2.015954414957399E11>
<1.0678432798367287E11 -2.0131455389100974E11>
<1.0731662751119951E11 -2.010322558286878E11>
<1.0784817520450856E11 -2.00748549301968E11>
<1.0837896734792593E11 -2.004634363138019E11>
<1.0890900023111618E11 -2.0017691887688464E11>
<1.0943827014910777E11 -1.998889990136405E11>
<1.0996677340231824E11 -1.9959967875620877E11>
<1.1049450629657935E11 -1.993089601464293E11>
<1.1102146514316226E11 -1.9901684523582803E11>
<1.115476462588026E11 -1.9872333608560266E11>
<1.1207304596572545E11 -1.9842843476660788E11>
<1.1259766059167043E11 -1.9813214335934085E11>
<1.131214864699166E11 -1.978344639539265E11>
<1.1364451993930743E11 -1.9753539865010287E11>
<1.1416675734427571E11 -1.9723494955720612E11>
<1.1468819503486832E11 -1.969331187941558E11>
<1.1520882936677109E11 -1.9662990848943982E11>
<1.1572865670133359E11 -1.9632532078109955E11>
<1.1624767340559381E11 -1.9601935781671463E11>
<1.167658758523029E11 -1.9571202175338797E11>
<1.1728326041994977E11 -1.954033147577305E11>
<1.1779982349278574E11 -1.9509323900584592E11>
<1.1831556146084909E11 -1.9478179668331537E11>
<1.1883047071998961E11 -1.9446898998518213E11>
<1.1934454767189304E11 -1.941548211159361E11>
<1.1985778872410556E11 -1.9383929228949835E11>
<1.203701902900582E11 -1.9352240572920557E11>
<1.2088174878909116E11 -1.9320416366779443E11>
<1.2139246064647818E11 -1.928845683473859E11>
<1.219023222934508E11 -1.9256362201946948E11>
<1.2241133016722261E11 -1.9224132694488745E11>
<1.2291948071101341E11 -1.91917685393819E11>
<1.2342677037407344E11 -1.9159269964576425E11>
<1.2393319561170743E11 -1.912663719895283E11>
<1.244387528852987E11 -1.9093870472320517E11>
<1.249434386623332E11 -1.906097001541617E11>
<1.2544724941642346E11 -1.9027936059902145E11>
<1.2595018162733257E11 -1.8994768838364832E11>
<1.2645223178099806E11 -1.8961468584313034E11>
<1.2695339636955579E11 -1.8928035532176337E11>
<1.2745367189136372E11 -1.8894469917303464E11>
<1.2795305485102574E11 -1.8860771975960623E11>
<1.2845154175941536E11 -1.8826941945329868E11>
<1.2894912913369937E11 -1.8792980063507422E11>
<1.2944581349736156E11 -1.8758886569502026E11>
<1.2994159138022624E11 -1.8724661703233264E11>
<1.3043645931848187E11 -1.8690305705529886E11>
<1.309304138547045E11 -1.8655818818128122E11>
<1.3142345153788127E11 -1.8621201283669998E11>
<1.3191556892343385E11 -1.8586453345701642E11>
<1.3240676257324179E11 -1.855157524867158E11>
<1.3289702905566585E11 -1.8516567237929025E11>
<1.333863649455713E11 -1.848142955972218E11>
<1.338747668243512E11 -1.844616246119651E11>
<1.3436223127994951E11 -1.8410766190393008E11>
<1.3484875490688432E11 -1.8375240996246487E11>
<1.3533433430627095E11 -1.833958712858383E11>
<1.3581896608584496E11 -1.8303804838122247E11>
<1.3630264685998523E11 -1.826789437646754E11>
<1.367853732497369E11 -1.8231855996112344E11>
<1.3726714188283429E11 -1.8195689950434357E11>
<1.3774794939372382E11 -1.8159396493694592E11>
<1.3822779242358676E11 -1.81229758810356E11>
<1.3870666762036215E11 -1.808642836847969E11>
<1.3918457163876938E11 -1.804975421292716E11>
<1.3966150114033102E11 -1.8012953672154492E11>
<1.4013745279339542E11 -1.797602700481257E11>
<1.4061242327315924E11 -1.793897447042488E11>
<1.4108640926169016E11 -1.7901796329385706E11>
<1.4155940744794922E11 -1.786449284295831E11>
<1.4203141452781342E11 -1.782706427327313E11>
<1.42502427204098E11 -1.7789510883325952E11>
<1.4297244218657895E11 -1.775183293697608E11>
<1.434414561920152E11 -1.771403069894451E11>
<1.4390946594417096E11 -1.7676104434812085E11>
<1.4437646817383792E11 -1.763805441101765E11>
<1.4484245961885742E11 -1.759988089485622E11>
<1.4530743702414264E11 -1.756158415447709E11>
<1.4577139714170053E11 -1.7523164458882013E11>
<1.4623433673065402E11 -1.748462207792331E11>
<1.4669625255726385E11 -1.7445957282302E11>
<1.4715714139495062E11 -1.7407170343565927E11>
<1.4761700002431656E11 -1.7368261534107886E11>
<1.4807582523316748E11 -1.7329231127163715E11>
<1.485336138165345E11 -1.7290079396810413E11>
<1.4899036257669568E11 -1.7250806617964243E11>
<1.4944606832319797E11 -1.721141306637882E11>
<1.499007278728786E11 -1.717189901864321E11>
<1.503543380498868E11 -1.713226475218E11>
<1.508068956857053E11 -1.7092510545243384E11>
<1.5125839761917175E11 -1.705263667691725E11>
<1.5170884069650034E11 -1.7012643427113223E11>
<1.5215822177130298E11 -1.697253107656875E11>
<1.526065377046108E11 -1.6932299906845142E11>
<1.530537853648954E11 -1.6891950200325632E11>
<1.5349996162808997E11 -1.6851482240213422E11>
<1.539450633776107E11 -1.6810896310529727E11>
<1.5438908750437766E11 -1.6770192696111804E11>
<1.5483203090683612E11 -1.672937168261099E11>
<1.5527389049097745E11 -1.668843355649072E11>
<1.5571466317036014E11 -1.664737860502455E11>
<1.5615434586613074E11 -1.660620711629418E11>
<1.5659293550704474E11 -1.6564919379187448E11>
<1.5703042902948737E11 -1.6523515683396347E11>
<1.5746682337749445E11 -1.648199631941502E11>
<1.5790211550277304E11 -1.6440361578537753E11>
<1.5833630236472217E11 -1.6398611752856967E11>
<1.5876938093045346E11 -1.6356747135261194E11>
<1.5920134817481165E11 -1.6314768019433063E11>
<1.5963220108039514E11 -1.6272674699847272E11>
<1.6006193663757654E11 -1.6230467471768555E11>
<1.6049055184452292E11 -1.6188146631249643E11>
<1.609180437072163E11 -1.6145712475129224E11>
<1.6134440923947397E11 -1.6103165301029895E11>
<1.6176964546296863E11 -1.6060505407356113E11>
<1.6219374940724872E11 -1.601773309329213E11>
<1.6261671810975848E11 -1.597484865879994E11>
<1.6303854861585812E11 -1.59318524046172E11>
<1.6345923797884378E11 -1.588874463225517E11>
<1.6387878325996765E11 -1.5845525643996625E11>
<1.6429718152845776E11 -1.580219574289378E11>
<1.6471442986153796E11 -1.57587552327662E11>
<1.6513052534444772E11 -1.57152044181987E11>
<1.655454650704619E11 -1.567154360453926E11>
<1.6595924614091052E11 -1.5627773097896918E11>
<1.6637186566519833E11 -1.558389320513965E11>
<1.6678332076082452E11 -1.5539904233892285E11>
<1.6719360855340222E11 -1.5495806492534354E11>
<1.6760272617667807E11 -1.5451600290197995E11>
<1.6801067077255154E11 -1.5407285936765814E11>
<1.6841743949109448E11 -1.5362863742868753E11>
<1.6882302949057034E11 -1.5318334019883957E11>
<1.6922743793745352E11 -1.5273697079932626E11>
<1.6963066200644855E11 -1.5228953235877875E11>
<1.7003269888050934E11 -1.518410280132258E11>
<1.7043354575085822E11 -1.513914609060722E11>
<1.70833199817005E11 -1.509408341880772E11>
<1.7123165828676605E11 -1.504891510173328E11>
<1.716289183762832E11 -1.5003641455924203E11>
<1.7202497731004263E11 -1.495826279864973E11>
<1.724198323208937E11 -1.491277944790585E11>
<1.7281348065006778E11 -1.4867191722413116E11>
<1.732059195471969E11 -1.4821499941614462E11>
<1.735971462703325E11 -1.4775704425672998E11>
<1.73987158085964E11 -1.4729805495469818E11>
<1.7437595226903735E11 -1.4683803472601797E11>
<1.7476352610297354E11 -1.4637698679379376E11>
<1.7514987687968704E11 -1.4591491438824356E11>
<1.7553500189960422E11 -1.4545182074667673E11>
<1.7591889847168158E11 -1.449877091134718E11>
<1.763015639134241E11 -1.445225827400542E11>
<1.766829955509035E11 -1.4405644488487393E11>
<1.7706319071877625E11 -1.4358929881338318E11>
<1.774421467603018E11 -1.4312114779801392E11>
<1.7781986102736053E11 -1.4265199511815546E11>
<1.7819633088047186E11 -1.4218184406013193E11>
<1.78571553688812E11 -1.4171069791717978E11>
<1.7894552683023196E11 -1.412385599894251E11>
<1.793182476912753E11 -1.4076543358386108E11>
<1.7968971366719586E11 -1.4029132201432523E11>
<1.8005992216197552E11 -1.398162286014767E11>
<1.8042887058834183E11 -1.393401566727736E11>
