<1.4960e+11 0.0000e+00>
<-1.4267158213350873E11 -4.670109132117757E10>
<-1.424401650752878E11 -4.740648200082358E10>
<-1.4220525746592447E11 -4.811071060021996E10>
<-1.419668651598321E11 -4.881375989513017E10>
<-1.4172499409593878E11 -4.951561269099561E10>
<-1.4147965029753513E11 -5.021625182334558E10>
<-1.4123083987212E11 -5.0915660158206345E10>
<-1.4097856901124448E11 -5.161382059250946E10>
<-1.4072284399035376E11 -5.231071605449926E10>
<-1.404636711686272E11 -5.300632950413953E10>
<-1.402010569888164E11 -5.370064393351931E10>
<-1.3993500797708148E11 -5.439364236725796E10>
<-1.3966553074282523E11 -5.508530786290923E10>
<-1.3939263197852554E11 -5.577562351136464E10>
<-1.3911631845956586E11 -5.646457243725584E10>
<-1.3883659704406375E11 -5.715213779935619E10>
<-1.385534746726975E11 -5.7838302790981476E10>
<-1.3826695836853104E11 -5.8523050640389626E10>
<-1.379770552368366E11 -5.920636461117965E10>
<-1.3768377246491602E11 -5.988822800268958E10>
<-1.3738711732191957E11 -6.056862415039357E10>
<-1.3708709715866345E11 -6.1247536426298E10>
<-1.3678371940744507E11 -6.192494823933669E10>
<-1.3647699158185661E11 -6.26008430357652E10>
<-1.3616692127659671E11 -6.327520429955406E10>
<-1.3585351616728027E11 -6.3948015552781235E10>
<-1.3553678401024646E11 -6.461926035602343E10>
<-1.3521673264236484E11 -6.5288922308746544E10>
<-1.3489336998083966E11 -6.595698504969509E10>
<-1.3456670402301236E11 -6.6623432257280655E10>
<-1.3423674284616216E11 -6.728824764996933E10>
<-1.339034946073049E11 -6.7951414986668144E10>
<-1.3356696754299011E11 -6.8612918067110504E10>
<-1.332271699690961E11 -6.927274073224057E10>
<-1.328841102806234E11 -6.993086686459663E10>
<-1.3253779695148636E11 -7.058728038869345E10>
<-1.321882385343029E11 -7.124196527140352E10>
<-1.3183544366018257E11 -7.18949055223373E10>
<-1.314794210385127E11 -7.254608519422237E10>
<-1.3112017945674284E11 -7.319548838328154E10>
<-1.307577277801675E11 -7.384309922960983E10>
<-1.3039207495170692E11 -7.448890191755045E10>
<-1.300232299916863E11 -7.513288067606956E10>
<-1.296512019976131E11 -7.577501977913007E10>
<-1.2927600014395268E11 -7.641530354606418E10>
<-1.2889763368190219E11 -7.705371634194496E10>
<-1.2851611193916266E11 -7.769024257795667E10>
<-1.2813144431970938E11 -7.832486671176402E10>
<-1.2774364030356062E11 -7.89575732478803E10>
<-1.2735270944654448E11 -7.958834673803426E10>
<-1.2695866138006415E11 -8.021717178153598E10>
<-1.265615058108614E11 -8.084403302564146E10>
<-1.261612525207784E11 -8.146891516591612E10>
<-1.2575791136651773E11 -8.209180294659702E10>
<-1.2535149227940086E11 -8.271268116095401E10>
<-1.2494200526512477E11 -8.333153465164964E10>
<-1.2452946040351703E11 -8.394834831109782E10>
<-1.2411386784828906E11 -8.456310708182135E10>
<-1.236952378267879E11 -8.517579595680818E10>
<-1.2327358063974608E11 -8.578639997986647E10>
<-1.2284890666103004E11 -8.639490424597842E10>
<-1.2242122633738676E11 -8.700129390165286E10>
<-1.2199055018818881E11 -8.76055541452766E10>
<-1.215568888051777E11 -8.820767022746448E10>
<-1.2112025285220567E11 -8.880762745140826E10>
<-1.2068065306497577E11 -8.940541117322415E10>
<-1.2023810025078033E11 -9.000100680229912E10>
<-1.1979260528823787E11 -9.059439980163588E10>
<-1.1934417912702834E11 -9.118557568819666E10>
<-1.1889283278762671E11 -9.177452003324557E10>
<-1.1843857736103513E11 -9.236121846268982E10>
<-1.1798142400851326E11 -9.294565665741942E10>
<-1.175213839613072E11 -9.352782035364578E10>
<-1.1705846852037675E11 -9.410769534323886E10>
<-1.1659268905612112E11 -9.468526747406302E10>
<-1.1612405700810307E11 -9.526052265031151E10>
<-1.1565258388477142E11 -9.583344683283968E10>
<-1.1517828126318217E11 -9.64040260394968E10>
<-1.1470116078871786E11 -9.697224634545648E10>
<-1.1422123417480554E11 -9.753809388354584E10>
<-1.1373851320263315E11 -9.810155484457315E10>
<-1.1325300972086435E11 -9.86626154776543E10>
<-1.1276473564535185E11 -9.922126209053764E10>
<-1.1227370295884924E11 -9.977748104992767E10>
<-1.1177992371072124E11 -1.0033125878180716E11>
<-1.1128341001665251E11 -1.0088258177175793E11>
<-1.1078417405835497E11 -1.0143143656528026E11>
<-1.1028222808327354E11 -1.019778097681108E11>
<-1.0977758440429053E11 -1.025216880465391E11>
<-1.0927025539942838E11 -1.0306305812772272E11>
<-1.0876025351155109E11 -1.0360190680000093E11>
<-1.082475912480641E11 -1.0413822091320686E11>
<-1.0773228118061276E11 -1.0467198737897832E11>
<-1.0721433594477925E11 -1.0520319317106706E11>
<-1.0669376823977818E11 -1.0573182532564671E11>
<-1.0617059082815067E11 -1.0625787094161911E11>
<-1.0564481653545702E11 -1.0678131718091919E11>
<-1.0511645824996799E11 -1.0730215126881848E11>
<-1.0458552892235458E11 -1.07820360494227E11>
<-1.0405204156537653E11 -1.0833593220999374E11>
<-1.0351600925356923E11 -1.0884885383320557E11>
<-1.0297744512292944E11 -1.0935911284548473E11>
<-1.0243636237059947E11 -1.0986669679328474E11>
<-1.0189277425455003E11 -1.1037159328818484E11>
<-1.013466940932617E11 -1.1087379000718288E11>
<-1.0079813526540508E11 -1.1137327469298663E11>
<-1.0024711120951945E11 -1.1187003515430373E11>
<-9.969363542369026E10 -1.1236405926612985E11>
<-9.913772146522507E10 -1.128553349700355E11>
<-9.85793829503283E10 -1.1334385027445123E11>
<-9.801863355377457E10 -1.138295932549512E11>
<-9.745548700858081E10 -1.1431255205453531E11>
<-9.68899571056769E10 -1.1479271488390962E11>
<-9.632205769357509E10 -1.1527007002176535E11>
<-9.575180267803816E10 -1.1574460581505617E11>
<-9.51792060217462E10 -1.1621631067927391E11>
<-9.460428174396208E10 -1.1668517309872281E11>
<-9.402704392019576E10 -1.1715118162679198E11>
<-9.344750668186719E10 -1.176143248862264E11>
<-9.286568421596806E10 -1.1807459156939622E11>
<-9.228159076472221E10 -1.1853197043856456E11>
<-9.169524062524477E10 -1.1898645032615352E11>
<-9.110664814920012E10 -1.194380201350087E11>
<-9.051582774245862E10 -1.1988666883866203E11>
<-8.992279386475201E10 -1.20332385481593E11>
<-8.932756102932771E10 -1.2077515917948817E11>
<-8.87301438026018E10 -1.2121497911949915E11>
<-8.813055680381085E10 -1.2165183456049875E11>
<-8.752881470466254E10 -1.2208571483333571E11>
<-8.692493222898506E10 -1.2251660934108752E11>
<-8.63189241523754E10 -1.2294450755931178E11>
<-8.571080530184633E10 -1.2336939903629568E11>
<-8.510059055547234E10 -1.2379127339330402E11>
<-8.448829484203433E10 -1.2421012032482532E11>
<-8.387393314066324E10 -1.2462592959881645E11>
<-8.325752048048236E10 -1.2503869105694542E11>
<-8.263907194024873E10 -1.2544839461483249E11>
<-8.201860264799321E10 -1.2585503026228964E11>
<-8.139612778065952E10 -1.2625858806355829E11>
<-8.077166256374213E10 -1.2665905815754526E11>
<-8.014522227092311E10 -1.2705643075805708E11>
<-7.951682222370778E10 -1.2745069615403253E11>
<-7.888647779105931E10 -1.278418447097735E11>
<-7.825420438903226E10 -1.2822986686517401E11>
<-7.762001748040498E10 -1.2861475313594762E11>
<-7.698393257431104E10 -1.2899649411385301E11>
<-7.634596522586945E10 -1.2937508046691783E11>
<-7.570613103581398E10 -1.2975050293966081E11>
<-7.506444565012134E10 -1.3012275235331207E11>
<-7.442092475963834E10 -1.3049181960603172E11>
<-7.377558409970804E10 -1.3085769567312666E11>
<-7.312843944979483E10 -1.3122037160726561E11>
<-7.247950663310858E10 -1.3157983853869235E11>
<-7.182880151622766E10 -1.3193608767543724E11>
<-7.11763400087211E10 -1.3228911030352684E11>
<-7.052213806276965E10 -1.3263889778719186E11>
<-6.986621167278593E10 -1.3298544156907321E11>
<-6.920857687503352E10 -1.3332873317042632E11>
<-6.85492497472452E10 -1.3366876419132362E11>
<-6.7888246408240135E10 -1.3400552631085529E11>
<-6.722558301754014E10 -1.34339011287328E11>
<-6.656127577498502E10 -1.3466921095846208E11>
<-6.589534092034698E10 -1.349961172415867E11>
<-6.522779473294404E10 -1.3531972213383325E11>
<-6.455865353125263E10 -1.3564001771232698E11>
<-6.388793367251923E10 -1.3595699613437668E11>
<-6.321565155237108E10 -1.3627064963766261E11>
<-6.254182360442603E10 -1.3658097054042255E11>
<-6.186646629990154E10 -1.3688795124163599E11>
<-6.118959614722272E10 -1.3719158422120653E11>
<-6.051122969162955E10 -1.3749186204014233E11>
<-5.983138351478327E10 -1.3778877734073486E11>
<-5.915007423437187E10 -1.3808232284673553E11>
<-5.846731850371474E10 -1.3837249136353073E11>
<-5.7783133011366486E10 -1.3865927577831482E11>
<-5.7097534480719986E10 -1.389426690602613E11>
<-5.641053966960851E10 -1.3922266426069214E11>
<-5.572216536990714E10 -1.3949925451324515E11>
<-5.503242840713331E10 -1.3977243303403955E11>
<-5.43413456400466E10 -1.4004219312183954E11>
<-5.3648933960247734E10 -1.403085281582161E11>
<-5.2955210291776794E10 -1.4057143160770682E11>
<-5.226019159071067E10 -1.4083089701797382E11>
<-5.156389484475976E10 -1.410869180199598E11>
<-5.086633707286391E10 -1.4133948832804224E11>
<-5.01675353247876E10 -1.415886017401855E11>
<-4.946750668071444E10 -1.4183425213809122E11>
<-4.87662682508409E10 -1.4207643348734668E11>
<-4.8063837174969315E10 -1.423151398375713E11>
<-4.736023062210025E10 -1.425503653225611E11>
<-4.665546579002408E10 -1.4278210416043143E11>
<-4.5949559904911934E10 -1.4301035065375754E11>
<-4.5242530220905945E10 -1.4323509918971338E11>
<-4.453439401970883E10 -1.4345634424020847E11>
<-4.38251686101728E10 -1.4367408036202267E11>
<-4.3114871327887794E10 -1.4388830219693915E11>
<-4.240351953476913E10 -1.440990044718754E11>
<-4.169113061864442E10 -1.4430618199901218E11>
<-4.097772199283996E10 -1.4450982967592065E11>
<-4.0263311095766426E10 -1.447099424856875E11>
<-3.9547915390504E10 -1.4490651549703806E11>
<-3.883155236438684E10 -1.450995438644575E11>
<-3.811423952858703E10 -1.452890228283101E11>
<-3.739599441769787E10 -1.4547494771495648E11>
<-3.667683458931665E10 -1.456573139368689E11>
<-3.595677762362682E10 -1.4583611699274454E11>
<-3.523584112297962E10 -1.460113524676169E11>
<-3.451404271147512E10 -1.4618301603296512E11>
<-3.379140003454279E10 -1.463511034468213E11>
<-3.306793075852146E10 -1.4651561055387598E11>
<-3.2343652570238827E10 -1.4667653328558154E11>
<-3.1618583176590378E10 -1.4683386766025354E11>
<-3.089274030411787E10 -1.469876097831702E11>
<-3.0166141698587273E10 -1.4713775584666974E11>
<-2.943880512456623E10 -1.4728430213024594E11>
<-2.871074836500107E10 -1.4742724500064145E11>
<-2.7981989220793285E10 -1.475665809119392E11>
<-2.7252545510375637E10 -1.4770230640565195E11>
<-2.6522435069287727E10 -1.478344181108095E11>
<-2.5791675749751167E10 -1.4796291274404428E11>
<-2.5060285420244312E10 -1.480877871096746E11>
<-2.432828196507656E10 -1.48209038099786E11>
<-2.3595683283962242E10 -1.483266626943108E11>
<-2.28625072915941E10 -1.4844065796110513E11>
<-2.212877191721637E10 -1.4855102105602454E11>
<-2.139449510419748E10 -1.4865774922299704E11>
<-2.0659694809602356E10 -1.4876083979409454E11>
<-1.9924389003764378E10 -1.4886029018960196E11>
<-1.9188595669856953E10 -1.489560979180845E11>
<-1.8452332803464752E10 -1.4904826057645282E11>
<-1.771561841215459E10 -1.491367758500261E11>
<-1.6978470515045996E10 -1.4922164151259317E11>
<-1.6240907142381422E10 -1.4930285542647168E11>
<-1.5502946335096172E10 -1.4938041554256494E11>
<-1.4764606144388002E10 -1.4945431990041705E11>
<-1.4025904631286434E10 -1.4952456662826578E11>
<-1.3286859866221775E10 -1.4959115394309344E11>
<-1.2547489928593864E10 -1.496540801506758E11>
<-1.1807812906340546E10 -1.4971334364562885E11>
<-1.1067846895505886E10 -1.497689429114535E11>
<-1.0327609999808134E10 -1.498208765205783E11>
<-9.587120330207443E9 -1.4986914313440024E11>
<-8.846396004473364E9 -1.4991374150332306E11>
<-8.10545514675211E9 -1.4995467046679404E11>
<-7.364315887133607E9 -1.4999192895333835E11>
<-6.6229963612183485E9 -1.5002551598059146E11>
<-5.881514709684042E9 -1.5005543065532953E11>
<-5.139889077852083E9 -1.5008167217349777E11>
<-4.398137615253843E9 -1.5010423982023654E11>
<-3.656278475196795E9 -1.5012313296990564E11>
<-2.9143298143304796E9 -1.5013835108610635E11>
<-2.1723097922123256E9 -1.5014989372170148E11>
<-1.430236570873328E9 -1.5015776051883337E11>
<-6.881283143835992E8 -1.5016195120893973E11>
<5.399681158220124E7 -1.5016246561276755E11>
<7.961206401795466E8 -1.501593036403848E11>
<1.5382250038288245E9 -1.501524652911902E11>
<2.2802917346502113E9 -1.5014195065392065E11>
<3.0223026648986263E9 -1.5012775990665707E11>
<3.764239627398761E9 -1.501098933168276E11>
<4.506084455980171E9 -1.5008835124120914E11>
<5.247818985912423E9 -1.500631341259266E11>
<5.989425054340284E9 -1.500342425064502E11>
<6.730884500718946E9 -1.5000167700759058E11>
<7.47217916724928E9 -1.499654383434919E11>
<8.213290899313099E9 -1.4992552731762292E11>
<8.954201545908432E9 -1.498819448227658E11>
<9.694892960084799E9 -1.4983469184100302E11>
<1.0435346999378462E10 -1.4978376944370215E11>
<1.1175545526247665E10 -1.497291787914985E11>
<1.1915470408507837E10 -1.496709211342758E11>
<1.2655103519766754E10 -1.496089978111446E11>
<1.3394426739859648E10 -1.4954341025041882E11>
<1.4133421955284266E10 -1.4947415996959012E11>
<1.4872071059635843E10 -1.494012485753E11>
<1.5610355954042013E10 -1.4932467776331018E11>
<1.6348258547597614E10 -1.492444493184707E11>
<1.7085760757799406E10 -1.491605651146858E11>
<1.782284451098068E10 -1.4907302711487796E11>
<1.8559491742745735E10 -1.489818373709498E11>
<1.929568439840426E10 -1.4888699802374377E11>
<2.0031404433405533E10 -1.4878851130299988E11>
<2.0766633813772514E10 -1.4868637952731128E11>
<2.1501354516535755E10 -1.4858060510407782E11>
<2.2235548530167168E10 -1.4847119052945752E11>
<2.2969197855013588E10 -1.483581383883158E11>
<2.370228450373018E10 -1.4824145135417288E11>
<2.4434790501713623E10 -1.4812113218914896E11>
<2.5166697887535126E10 -1.479971837439072E11>
<2.5897988713373177E10 -1.4786960895759494E11>
<2.6628645045446125E10 -1.477384108577825E11>
<2.7358648964444492E10 -1.4760359256040012E11>
<2.8087982565963047E10 -1.4746515726967267E11>
<2.8816627960932636E10 -1.4732310827805243E11>
<2.954456727605175E10 -1.471774489661497E11>
<3.0271782654217804E10 -1.4702818280266122E11>
<3.0998256254958153E10 -1.4687531334429688E11>
<3.1723970254860813E10 -1.4671884423570383E11>
<3.244890684800486E10 -1.4655877920938898E11>
<3.3173048246390553E10 -1.4639512208563916E11>
<3.3896376680369102E10 -1.4622787677243933E11>
<3.461887439907213E10 -1.4605704726538855E11>
<3.5340523670840775E10 -1.458826376476141E11>
<3.6061306783654465E10 -1.4570465208968338E11>
<3.678120604555931E10 -1.455230948495137E11>
<3.750020378509614E10 -1.453379702722802E11>
<3.821828235172815E10 -1.451492827903215E11>
<3.893542411626818E10 -1.4495703692304333E11>
<3.965161147130557E10 -1.4476123727682013E11>
<4.0366826831632614E10 -1.4456188854489462E11>
<4.10810526346706E10 -1.4435899550727518E11>
<4.179427134089543E10 -1.4415256303063126E11>
<4.2506465434262794E10 -1.439425960681867E11>
<4.321761742263288E10 -1.4372909965961102E11>
<4.3927709838194664E10 -1.435120789309086E11>
<4.4636725237889694E10 -1.4329153909430585E11>
<4.534464620383543E10 -1.430674854481362E11>
<4.605145534374806E10 -1.428399233767233E11>
<4.675713529136489E10 -1.426088583502618E11>
<4.7461668706866135E10 -1.4237429592469647E11>
<4.816503827729625E10 -1.4213624174159888E11>
<4.886722671698474E10 -1.4189470152804236E11>
<4.956821676796643E10 -1.4164968109647473E11>
<5.0267991200401146E10 -1.4140118634458905E11>
<5.096653281299291E10 -1.4114922325519223E11>
<5.166382443340852E10 -1.408937978960718E11>
<5.2359848918695595E10 -1.4063491641986044E11>
<5.305458915569998E10 -1.403725850638985E11>
<5.3748028061482635E10 -1.401068101500946E11>
<5.444014858373584E10 -1.3983759808478415E11>
<5.513093370119885E10 -1.3956495535858572E11>
<5.582036642407291E10 -1.3928888854625555E11>
<5.650842979443559E10 -1.3900940430653992E11>
<5.719510688665458E10 -1.3872650938202557E11>
<5.788038080780071E10 -1.38440210598988E11>
<5.8564234698060425E10 -1.3815051486723788E11>
<5.9246651731147484E10 -1.3785742917996527E11>
<5.992761511471407E10 -1.3756096061358206E11>
<6.0607108090761154E10 -1.3726111632756213E11>
<6.128511393604816E10 -1.3695790356427971E11>
<6.196161596250194E10 -1.3665132964884561E11>
<6.263659751762504E10 -1.3634140198894154E11>
<6.331004198490319E10 -1.3602812807465231E11>
<6.3981932784212105E10 -1.3571151547829613E11>
<6.46522533722235E10 -1.3539157185425287E11>
<6.532098724281039E10 -1.3506830493879033E11>
<6.598811792745154E10 -1.3474172254988852E11>
<6.6653628995635254E10 -1.3441183258706197E11>
<6.731750405526227E10 -1.3407864303118E11>
<6.797972675304791E10 -1.3374216194428506E11>
<6.864028077492344E10 -1.3340239746940913E11>
<6.929914984643654E10 -1.3305935783038797E11>
<6.995631773315105E10 -1.3271305133167361E11>
<7.061176824104576E10 -1.3236348635814476E11>
<7.12654852169125E10 -1.3201067137491522E11>
<7.191745254875323E10 -1.3165461492714044E11>
<7.256765416617635E10 -1.3129532563982199E11>
<7.321607404079208E10 -1.309328122176102E11>
<7.38626961866071E10 -1.3056708344460472E11>
<7.450750466041805E10 -1.3019814818415324E11>
<7.515048356220433E10 -1.2982601537864822E11>
<7.579161703551991E10 -1.2945069404932162E11>
<7.643088926788425E10 -1.2907219329603783E11>
<7.706828449117218E10 -1.2869052229708447E11>
<7.7703786982003E10 -1.283056903089615E11>
<7.833738106212854E10 -1.2791770666616815E11>
<7.89690510988202E10 -1.2752658078098811E11>
<7.959878150525517E10 -1.2713232214327274E11>
<8.022655674090149E10 -1.267349403202223E11>
<8.085236131190227E10 -1.2633444495616539E11>
<8.147617977145883E10 -1.2593084577233638E11>
<8.209799672021288E10 -1.2552415256665096E11>
<8.271779680662756E10 -1.2511437521347983E11>
<8.333556472736766E10 -1.2470152366342044E11>
<8.395128522767856E10 -1.2428560794306686E11>
<8.45649431017643E10 -1.2386663815477777E11>
<8.517652319316455E10 -1.234446244764425E11>
<8.578601039513043E10 -1.2301957716124535E11>
<8.639338965099937E10 -1.2259150653742778E11>
<8.69986459545688E10 -1.22160423008049E11>
<8.760176435046875E10 -1.2172633705074448E11>
<8.820272993453342E10 -1.2128925921748273E11>
<8.880152785417151E10 -1.2084920013432011E11>
<8.939814330873557E10 -1.2040617050115393E11>
<8.999256154989005E10 -1.199601810914735E11>
<9.058476788197835E10 -1.195112427521095E11>
<9.117474766238867E10 -1.1905936640298148E11>
<9.176248630191864E10 -1.1860456303684343E11>
<9.234796926513889E10 -1.1814684371902765E11>
<9.29311820707553E10 -1.1768621958718663E11>
<9.35121102919702E10 -1.172227018510333E11>
<9.40907395568423E10 -1.1675630179207925E11>
<9.466705554864539E10 -1.1628703076337138E11>
<9.524104400622586E10 -1.1581490018922646E11>
<9.581269072435902E10 -1.1533992156496411E11>
<9.638198155410413E10 -1.1486210645663792E11>
<9.694890240315816E10 -1.1438146650076472E11>
<9.751343923620842E10 -1.1389801340405211E11>
<9.807557807528381E10 -1.1341175894312419E11>
<9.863530500010487E10 -1.1292271496424556E11>
<9.91926061484325E10 -1.1243089338304346E11>
<9.974746771641537E10 -1.1193630618422823E11>
<1.0029987595893617E11 -1.1143896542131194E11>
<1.0084981718995639E11 -1.109388832163253E11>
<1.0139727778285986E11 -1.1043607175953288E11>
<1.0194224417079497E11 -1.0993054330914642E11>
<1.0248470284701553E11 -1.0942231019103658E11>
<1.0302464036522035E11 -1.0891138479844284E11>
<1.0356204333989134E11 -1.0839777959168178E11>
<1.040968984466304E11 -1.078815070978535E11>
<1.0462919242249483E11 -1.0736257991054646E11>
<1.0515891206633142E11 -1.0684101068954053E11>
<1.0568604423910915E11 -1.0631681216050836E11>
<1.0621057586425046E11 -1.0578999711471509E11>
<1.0673249392796114E11 -1.0526057840871631E11>
<1.0725178547955882E11 -1.0472856896405438E11>
<1.0776843763180003E11 -1.0419398176695305E11>
<1.0828243756120578E11 -1.0365682986801042E11>
<1.0879377250838577E11 -1.0311712638189026E11>
<1.0930242977836113E11 -1.0257488448701161E11>
<1.0980839674088567E11 -1.020301174252368E11>
<1.1031166083076572E11 -1.0148283850155775E11>
<1.1081220954817844E11 -1.0093306108378075E11>
<1.113100304589887E11 -1.0038079860220943E11>
<1.118051111950644E11 -9.98260645493263E10>
<1.122974394545904E11 -9.926887247947249E10>
<1.1278700300238075E11 -9.870923600852608E10>
<1.1327378967018965E11 -9.81471688135786E10>
<1.1375778735702069E11 -9.75826846326101E10>
<1.142389840294346E11 -9.701579726416258E10>
<1.1471736772185555E11 -9.644652056701178E10>
<1.1519292653687573E11 -9.587486845983748E10>
<1.1566564864555855E11 -9.530085492089218E10>
<1.1613552228774013E11 -9.472449398766824E10>
<1.1660253577232927E11 -9.414579975656342E10>
<1.1706667747760587E11 -9.356478638254486E10>
<1.1752793585151765E11 -9.298146807881169E10>
<1.1798629941197542E11 -9.239585911645581E10>
<1.1844175674714655E11 -9.180797382412141E10>
<1.18894296515747E11 -9.121782658766283E10>
<1.1934390744733162E11 -9.062543184980087E10>
<1.1979057834258284E11 -9.00308041097778E10>
<1.2023429807359772E11 -8.943395792301059E10>
<1.2067505558417331E11 -8.883490790074287E10>
<1.2111283989009044E11 -8.823366870969531E10>
<1.2154764007939572E11 -8.76302550717145E10>
<1.21979445312682E11 -8.702468176342043E10>
<1.2240824482336703E11 -8.64169636158525E10>
<1.2283402791797047E11 -8.580711551411397E10>
<1.232567839763892E11 -8.519515239701515E10>
<1.2367650245217094E11 -8.458108925671497E10>
<1.2409317287278613E11 -8.396494113836119E10>
<1.245067848398981E11 -8.334672313972928E10>
<1.2491732802963148E11 -8.272645041085971E10>
<1.2532479219283891E11 -8.210413815369395E10>
<1.2572916715536598E11 -8.147980162170905E10>
<1.261304428183144E11 -8.08534561195508E10>
<1.2652860915830348E11 -8.022511700266556E10>
<1.2692365622772972E11 -7.959479967693065E10>
<1.2731557415502472E11 -7.896251959828343E10>
<1.2770435314491127E11 -7.832829227234897E10>
<1.2808998347865765E11 -7.769213325406642E10>
<1.2847245551433014E11 -7.705405814731401E10>
<1.2885175968704367E11 -7.641408260453271E10>
<1.2922788650921075E11 -7.577222232634859E10>
<1.2960082657078848E11 -7.512849306119383E10>
<1.299705705395238E11 -7.448291060492647E10>
<1.3033710916119684E11 -7.38354908004488E10>
<1.3070043325986247E11 -7.318624953732454E10>
<1.3106053373809004E11 -7.253520275139459E10>
<1.3141740157720111E11 -7.188236642439172E10>
<1.3177102783750551E11 -7.122775658355382E10>
<1.3212140365853535E11 -7.057138930123592E10>
<1.3246852025927728E11 -6.991328069452104E10>
<1.3281236893840277E11 -6.925344692482979E10>
<1.3315294107449657E11 -6.859190419752862E10>
<1.3349022812628317E11 -6.792866876153699E10>
<1.3382422163285152E11 -6.726375690893326E10>
<1.3415491321387761E11 -6.65971849745594E10>
<1.3448229456984532E11 -6.592896933562448E10>
<1.3480635748226524E11 -6.525912641130701E10>
<1.3512709381389159E11 -6.458767266235606E10>
<1.3544449550893716E11 -6.391462459069127E10>
<1.3575855459328638E11 -6.323999873900167E10>
<1.360692631747063E11 -6.256381169034334E10>
<1.3637661344305577E11 -6.188608006773594E10>
<1.3668059767049254E11 -6.120682053375815E10>
<1.3698120821167836E11 -6.052604979014193E10>
<1.3727843750398224E11 -5.984378457736572E10>
<1.3757227806768158E11 -5.9160041674246506E10>
<1.3786272250616132E11 -5.84748378975308E10>
<1.381497635061112E11 -5.778819010148455E10>
<1.3843339383772095E11 -5.7100115177481995E10>
<1.387136063548733E11 -5.641063005359339E10>
<1.3899039399533527E11 -5.5719751694171776E10>
<1.3926374978094727E11 -5.502749709943862E10>
<1.3953366681781012E11 -5.433388330506847E10>
<1.3980013829647015E11 -5.363892738177257E10>
<1.4006315749210214E11 -5.294264643488147E10>
<1.403227177646903E11 -5.2245057603926636E10>
<1.4057881255920718E11 -5.154617806222104E10>
<1.4083143540579047E11 -5.084602501643881E10>
<1.410805799199178E11 -5.014461570619386E10>
<1.4132623980257928E11 -4.944196740361759E10>
<1.4156840884044836E11 -4.873809741293562E10>
<1.4180708090605014E11 -4.8033023070043594E10>
<1.4204224995792786E11 -4.732676174208201E10>
<1.422739100408072E11 -4.6619330827010185E10>
<1.4250205528575858E11 -4.591074775317928E10>
<1.4272667991035724E11 -4.52010299789044E10>
<1.4294777821884122E11 -4.4490194992035835E10>
<1.4316534460226727E11 -4.377826030952942E10>
<1.4337937353866464E11 -4.306524347701599E10>
<1.435898595931866E11 -4.2351162068370026E10>
<1.4379679741826013E11 -4.16360336852774E10>
<1.440001817537331E11 -4.09198759568023E10>
<1.442000074270195E11 -4.020270653895336E10>
<1.4439626935324265E11 -3.948454311424889E10>
<1.445889625353759E11 -3.87654033912814E10>
<1.447780820643815E11 -3.804530510428124E10>
<1.4496362311934723E11 -3.732426601267949E10>
<1.451455809676206E11 -3.660230390067008E10>
<1.4532395096494128E11 -3.587943657677116E10>
<1.4549872855557108E11 -3.5155681873385635E10>
<1.4566990927242178E11 -3.443105764636109E10>
<1.458374887371809E11 -3.3705581774548836E10>
<1.460014626604351E11 -3.2979272159362347E10>
<1.4616182684179144E11 -3.2252146724334934E10>
<1.463185771699966E11 -3.152422341467673E10>
<1.4647170962305362E11 -3.0795520196830986E10>
<1.466212202683366E11 -3.006605505802969E10>
<1.4676710526270316E11 -2.9335846005848515E10>
<1.4690936085260464E11 -2.8604911067761124E10>
<1.4704798337419412E11 -2.787326829069281E10>
<1.4718296925343216E11 -2.7140935740573524E10>
<1.4731431500619037E11 -2.6407931501890263E10>
<1.474420172383527E11 -2.5674273677238865E10>
<1.4756607264591443E11 -2.4939980386875183E10>
<1.4768647801507907E11 -2.4205069768265694E10>
<1.4780323022235284E11 -2.346955997563751E10>
<1.479163262346371E11 -2.2733469179527836E10>
<1.4802576310931818E11 -2.1996815566332874E10>
<1.481315379943554E11 -2.1259617337856174E10>
<1.4823364812836652E11 -2.052189271085646E10>
<1.4833209084071085E11 -1.9783659916594944E10>
<1.4842686355157047E11 -1.9044937200382107E10>
<1.4851796377202872E11 -1.8305742821124012E10>
<1.4860538910414682E11 -1.7566095050868114E10>
<1.4868913724103784E11 -1.6826012174348604E10>
<1.487692059669387E11 -1.608551248853128E10>
<1.4884559315727963E11 -1.5344614302157978E10>
<1.4891829677875156E11 -1.4603335935290558E10>
<1.4898731488937097E11 -1.386169571885447E10>
<1.4905264563854276E11 -1.3119711994181889E10>
<1.491142872671204E11 -1.2377403112554466E10>
<1.4917223810746423E11 -1.1634787434745668E10>
<1.492264965834971E11 -1.0891883330562752E10>
<1.4927706121075787E11 -1.0148709178388357E10>
<1.4932393059645258E11 -9.405283364721754E9>
<1.4936710343950323E11 -8.661624283719738E9>
<1.4940657853059436E11 -7.917750336737193E9>
<1.4944235475221716E11 -7.173679931867334E9>
<1.494744310787115E11 -6.429431483481642E9>
<1.4950280657630524E11 -5.685023411769495E9>
<1.4952748040315164E11 -4.940474142277524E9>
<1.4954845180936423E11 -4.1958021054486847E9>
<1.4956572013704922E11 -3.4510257361610746E9>
<1.4957928482033588E11 -2.706163473266499E9>
<1.4958914538540433E11 -1.9612337591287966E9>
<1.495953014505111E11 -1.2162550391619434E9>
