<1.0820e+11 0.0000e+00>
<1.05548943173296E11 2.33625152744441E10>
<1.053527462737433E11 2.4216074705429516E10>
<1.051496337266925E11 2.5068044991644917E10>
<1.0493961817438545E11 2.5918370042645447E10>
<1.0472271271493567E11 2.676699386480698E10>
<1.0449893090164966E11 2.7613860565046257E10>
<1.0426828674231769E11 2.8458914354537334E10>
<1.0403079469847394E11 2.930209955242414E10>
<1.0378646968462608E11 3.014336058952885E10>
<1.0353532706745428E11 3.098264201205584E10>
<1.0327738266497961E11 3.181988848529095E10>
<1.0301265274570186E11 3.265504479729582E10>
<1.027411540277068E11 3.3488055862597008E10>
<1.0246290367774298E11 3.431886672586969E10>
<1.021779193102678E11 3.514742256561561E10>
<1.0188621898646327E11 3.597366869783507E10>
<1.015878212132211E11 3.679755057969271E10>
<1.0128274494209741E11 3.761901381317678E10>
<1.0097100956823698E11 3.8438004148751656E10>
<1.0065263492926697E11 3.925446748900336E10>
<1.0032764130416035E11 4.006834989227782E10>
<9.999604941206892E10 4.0879597576311584E10>
<9.965788041112593E10 4.168815692185477E10>
<9.931315589721848E10 4.2493974476285904E10>
<9.896189790272957E10 4.329699695721854E10>
<9.860412889525003E10 4.409717125609921E10>
<9.823987177626012E10 4.4894444441796646E10>
<9.786914987978107E10 4.568876376418178E10>
<9.749198697099657E10 4.648007665769851E10>
<9.710840724484407E10 4.726833074492476E10>
<9.671843532457623E10 4.805347384012371E10>
<9.632209626029231E10 4.883545395278487E10>
<9.591941552743977E10 4.961421929115471E10>
<9.551041902528598E10 5.0389718265756714E10>
<9.509513307536015E10 5.116189949290043E10>
<9.467358441986565E10 5.193071179817934E10>
<9.424580022006258E10 5.269610421995731E10>
<9.381180805462086E10 5.345802601284334E10>
<9.337163591794377E10 5.421642665115425E10>
<9.292531221846204E10 5.4971255832365265E10>
<9.247286577689871E10 5.572246348054799E10>
<9.20143258245046E10 5.64699997497957E10>
<9.15497220012646E10 5.721381502763559E10>
<9.107908435407498E10 5.7953859938427734E10>
<9.060244333489153E10 5.8690085346750534E10>
<9.011982979884879E10 5.9422442360772354E10>
<8.963127500235056E10 6.015088233560913E10>
<8.913681060113153E10 6.087535687666762E10>
<8.863646864829033E10 6.15958178429741E10>
<8.813028159229399E10 6.231221735048827E10>
<8.761828227495396E10 6.3024507775402016E10>
<8.710050392937381E10 6.373264175742283E10>
<8.657698017786864E10 6.443657220304169E10>
<8.604774502985637E10 6.513625228878501E10>
<8.551283287972105E10 6.583163546445053E10>
<8.497227850464822E10 6.65226754563268E10>
<8.442611706243242E10 6.720932627039605E10>
<8.387438408925714E10 6.789154219552023E10>
<8.331711549744717E10 6.8569277806609856E10>
<8.275434757319348E10 6.924248796777551E10>
<8.218611697425081E10 6.99111278354617E10>
<8.161246072760814E10 7.057515286156285E10>
<8.103341622713205E10 7.123451879652116E10>
<8.044902123118318E10 7.188918169240604E10>
<7.985931386020596E10 7.253909790597495E10>
<7.926433259429163E10 7.31842241017154E10>
<7.866411627071481E10 7.382451725486774E10>
<7.805870408144374E10 7.445993465442863E10>
<7.744813557062425E10 7.509043390613493E10>
<7.683245063203773E10 7.571597293542766E10>
<7.621168950653317E10 7.633650999039587E10>
<7.558589277943341E10 7.695200364470029E10>
<7.495510137791588E10 7.756241280047617E10>
<7.431935656836783E10 7.816769669121552E10>
<7.367869995371632E10 7.876781488462817E10>
<7.303317347073306E10 7.93627272854816E10>
<7.238281938731435E10 7.99523941384191E10>
<7.172768029973618E10 8.053677603075636E10>
<7.106779912988481E10 8.111583389525595E10>
<7.040321912246284E10 8.168952901287953E10>
<6.973398384217104E10 8.225782301551768E10>
<6.906013717086606E10 8.2820677888697E10>
<6.838172330469438E10 8.337805597426428E10>
<6.769878675120238E10 8.392991997304753E10>
<6.701137232642292E10 8.447623294749367E10>
<6.631952515193867E10 8.501695832428255E10>
<6.562329065192214E10 8.555205989691722E10>
<6.492271455015289E10 8.608150182829012E10>
<6.421784286701185E10 8.660524865322502E10>
<6.350872191645313E10 8.712326528099452E10>
<6.279539830295349E10 8.763551699781274E10>
<6.2077918918439575E10 8.814196946930328E10>
<6.135633093919321E10 8.86425887429419E10>
<6.0630681822734955E10 8.913734125047389E10>
<5.9901019304686104E10 8.962619381030608E10>
<5.9167391395609314E10 9.010911362987277E10>
<5.842984637782815E10 9.058606830797606E10>
<5.768843280222567E10 9.105702583709973E10>
<5.69431994850224E10 9.152195460569693E10>
<5.619419550453374E10 9.198082340045123E10>
<5.5441470197907166E10 9.243360140851097E10>
<5.468507315783943E10 9.288025821969656E10>
<5.3925054229273895E10 9.332076382868074E10>
<5.316146350607834E10 9.375508863714136E10>
<5.239435132770343E10 9.418320345588673E10>
<5.162376827582206E10 9.460507950695326E10>
<5.084976517094981E10 9.502068842567502E10>
<5.0072393069046776E10 9.543000226272542E10>
<4.929170325810103E10 9.583299348613042E10>
<4.850774725469386E10 9.622963498325342E10>
<4.7720576800547165E10 9.661990006275143E10>
<4.693024385905309E10 9.700376245650246E10>
<4.6136800611786354E10 9.738119632150385E10>
<4.534029945499928E10 9.775217624174152E10>
<4.45407929961E10 9.811667723002988E10>
<4.3738334050113914E10 9.847467472982216E10>
<4.2932975636128784E10 9.882614461699118E10>
<4.2124770973723625E10 9.91710632015802E10>
<4.131377347938173E10 9.950940722952383E10>
<4.0500036762888E10 9.984115388433878E10>
<3.968361462371097E10 1.001662807887843E11>
<3.886456104736962E10 1.0048476600649219E11>
<3.8042930201785416E10 1.0079658804356616E11>
<3.7218776433619705E10 1.0110172585015047E11>
<3.639215426459684E10 1.014001588219676E11>
<3.5563118387813194E10 1.0169186680182503E11>
<3.473172366403247E10 1.0197683008109058E11>
<3.3898025117967453E10 1.022550294011367E11>
<3.306207793454856E10 1.0252644595475311E11>
<3.2223937455179436E10 1.0279106138752788E11>
<3.138365917397986E10 1.0304885779919682E11>
<3.054129873401627E10 1.0329981774496103E11>
<2.9696911923520187E10 1.0354392423677238E11>
<2.8850554672094788E10 1.0378116074458699E11>
<2.800228304690993E10 1.0401151119758638E11>
<2.715215324888595E10 1.0423495998536641E11>
<2.630022160886643E10 1.0445149195909363E11>
<2.5446544583780334E10 1.0466109243262914E11>
<2.4591178752793728E10 1.0486374718361974E11>
<2.3734180813451363E10 1.0505944245455632E11>
<2.28756075778085E10 1.0524816495379936E11>
<2.201551596855316E10 1.0542990185657138E11>
<2.1153963015119198E10 1.056046408059164E11>
<2.029100584979039E10 1.057723699136261E11>
<1.9426701703795937E10 1.0593307776113286E11>
<1.85611079033976E10 1.0608675340036925E11>
<1.7694281865968803E10 1.0623338635459421E11>
<1.6826281096066017E10 1.0637296661918562E11>
<1.5957163181492662E10 1.065054846623993E11>
<1.5086985789355928E10 1.0663093142609427E11>
<1.4215806662116718E10 1.0674929832642421E11>
<1.3343683613633087E10 1.068605772544952E11>
<1.2470674525197447E10 1.0696476057698943E11>
<1.1596837341567852E10 1.0706184113675499E11>
<1.0722230066993675E10 1.0715181225336156E11>
<9.84691076123597E9 1.0723466772362207E11>
<8.970937535582838E9 1.0731040182208015E11>
<8.094368548860113E9 1.073790093014634E11>
<7.217262003437648E9 1.0744048539310231E11>
<6.3396761412315445E9 1.0749482580731503E11>
<5.461669239702616E9 1.075420267337576E11>
<4.583299607851397E9 1.0758208484173987E11>
<3.704625582210021E9 1.0761499728050702E11>
<2.825705522831267E9 1.0764076167948651E11>
<1.9465978092750897E9 1.0765937614850058E11>
<1.0673608365929546E9 1.0767083927794415E11>
<1.880530113102789E8 1.0767515013892828E11>
<-6.912672525926986E8 1.076723082833889E11>
<-1.5705415377013083E9 1.0766231374416098E11>
<-2.4497114271877875E9 1.0764516703501813E11>
<-3.3287185088332496E9 1.0762086915067746E11>
<-4.207504379049968E9 1.0758942156676987E11>
<-5.086010646903664E9 1.0755082623977562E11>
<-5.964178938135477E9 1.075050856069253E11>
<-6.841950899183314E9 1.0745220258606602E11>
<-7.719268201202243E9 1.0739218057549309E11>
<-8.596072544083633E9 1.0732502345374686E11>
<-9.472305660472721E9 1.0725073557937506E11>
<-1.034790931978428E10 1.0716932179066043E11>
<-1.1222825332216091E10 1.070807874053137E11>
<-1.2096995552759882E10 1.06985138220132E11>
<-1.2970361885209435E10 1.0688238051062263E11>
<-1.384286628616554E10 1.0677252103059233E11>
<-1.471445076903749E10 1.0665556701170192E11>
<-1.558505740804078E10 1.0653152616298648E11>
<-1.6454628342190706E10 1.064004066703411E11>
<-1.7323105779291588E10 1.0626221719597202E11>
<-1.8190431999921215E10 1.0611696687781357E11>
<-1.905654936141031E10 1.059646653289106E11>
<-1.992140030181659E10 1.0580532263676662E11>
<-2.07849273438932E10 1.056389493626577E11>
<-2.1647073099051163E10 1.0546555654091217E11>
<-2.250778027131553E10 1.052851556781561E11>
<-2.336699166127494E10 1.0509775875252464E11>
<-2.4224650170024277E10 1.049033782128395E11>
<-2.5080698803100098E10 1.0470202697775215E11>
<-2.5935080674408543E10 1.0449371843485344E11>
<-2.6787739010145393E10 1.042784664397491E11>
<-2.7638617152708E10 1.040562853151016E11>
<-2.8487658564598755E10 1.0382718984963828E11>
<-2.93348068323198E10 1.0359119529712592E11>
<-3.0180005670258686E10 1.0334831737531166E11>
<-3.1023198924564636E10 1.030985722648306E11>
<-3.186433057701517E10 1.0284197660807993E11>
<-3.270334474887273E10 1.0257854750805986E11>
<-3.3540185704731045E10 1.0230830252718135E11>
<-3.437479785635089E10 1.0203125968604074E11>
<-3.520712576648502E10 1.0174743746216147E11>
<-3.603711415269187E10 1.0145685478870284E11>
<-3.68647078911378E10 1.0115953105313605E11>
<-3.7689852020387596E10 1.0085548609588759E11>
<-3.851249174518287E10 1.0054474020895004E11>
<-3.933257244020811E10 1.002273141344605E11>
<-4.015003965384408E10 9.99032290632466E10>
<-4.096483911190827E10 9.957250663334045E10>
<-4.1776916721382126E10 9.923516892846043E10>
<-4.258621857412472E10 9.889123847646104E10>
<-4.339269095057263E10 9.854073824775098E10>
<-4.4196280323425735E10 9.818369165367949E10>
<-4.499693336131858E10 9.782012254489122E10>
<-4.579459693247711E10 9.745005520964961E10>
<-4.658921810836045E10 9.707351437212904E10>
<-4.738074416728744E10 9.669052519067586E10>
<-4.8169122598047646E10 9.630111325603838E10>
<-4.8954301103496635E10 9.590530458956615E10>
<-4.973622760413512E10 9.550312564137843E10>
<-5.051485024167181E10 9.509460328850223E10>
<-5.1290117382569626E10 9.467976483297989E10>
<-5.206197762157506E10 9.425863799994653E10>
<-5.2830379785230354E10 9.383125093567741E10>
<-5.359527293536826E10 9.339763220560544E10>
<-5.435660637258916E10 9.29578107923089E10>
<-5.511432963972014E10 9.251181609346971E10>
<-5.586839252525598E10 9.205967791980226E10>
<-5.6618745066781555E10 9.160142649295303E10>
<-5.7365337554375565E10 9.113709244337128E10>
<-5.810812053399528E10 9.066670680815073E10>
<-5.884704481084201E10 9.019030102884277E10>
<-5.9582061452707115E10 8.970790694924107E10>
<-6.031312179329823E10 8.92195568131379E10>
<-6.104017743554553E10 8.872528326205238E10>
<-6.1763180254887726E10 8.822511933293091E10>
<-6.2482082402537605E10 8.771909845581964E10>
<-6.319683630872681E10 8.720725445150972E10>
<-6.390739468592965E10 8.6689621529155E10>
<-6.461371053206575E10 8.616623428386269E10>
<-6.5315737133681175E10 8.563712769425713E10>
<-6.6013428069107956E10 8.510233712001683E10>
<-6.670673721160165E10 8.456189829938498E10>
<-6.739561873245676E10 8.401584734665366E10>
<-6.808002710409984E10 8.346422074962201E10>
<-6.875991710315994E10 8.290705536702852E10>
<-6.94352438135163E10 8.234438842595761E10>
<-7.010596262932289E10 8.177625751922084E10>
<-7.077202925800987E10 8.120270060271284E10>
<-7.143339972326143E10 8.062375599274232E10>
<-7.209003036796997E10 8.003946236333824E10>
<-7.274187785716646E10 7.944985874353143E10>
<-7.338889918092659E10 7.885498451461197E10>
<-7.403105165725272E10 7.825487940736237E10>
<-7.466829293493115E10 7.764958349926698E10>
<-7.530058099636488E10 7.703913721169774E10>
<-7.592787416038126E10 7.642358130707649E10>
<-7.655013108501462E10 7.58029568860142E10>
<-7.716731077026361E10 7.517730538442728E10>
<-7.777937256082295E10 7.454666857063109E10>
<-7.83862761487896E10 7.391108854241121E10>
<-7.898798157634293E10 7.327060772407233E10>
<-7.958444923839893E10 7.26252688634653E10>
<-8.017563988523814E10 7.197511502899246E10>
<-8.076151462510713E10 7.132018960659146E10>
<-8.134203492679341E10 7.066053629669794E10>
<-8.191716262217357E10 6.999619911118723E10>
<-8.248685990873445E10 6.932722237029533E10>
<-8.305108935206721E10 6.8653650699519485E10>
<-8.360981388833417E10 6.7975529026498474E10>
<-8.416299682670805E10 6.7292902577873055E10>
<-8.471060185178384E10 6.660581687612668E10>
<-8.525259302596268E10 6.5914317736406815E10>
<-8.578893479180795E10 6.521845126332705E10>
<-8.63195919743733E10 6.451826384775035E10>
<-8.684452978350238E10 6.3813802163553665E10>
<-8.736371381610023E10 6.310511316437412E10>
<-8.787711005837624E10 6.239224408033716E10>
<-8.838468488805827E10 6.167524241476677E10>
<-8.888640507657823E10 6.095415594087822E10>
<-8.938223779122847E10 6.0229032698453384E10>
<-8.987215059728929E10 5.9499920990499115E10>
<-9.035611146012715E10 5.876686937988877E10>
<-9.083408874726364E10 5.802992668598731E10>
<-9.130605123041493E10 5.72891419812601E10>
<-9.177196808750168E10 5.65445645878658E10>
<-9.223180890462924E10 5.579624407423354E10>
<-9.268554367803807E10 5.504423025162474E10>
<-9.313314281602422E10 5.42885731706797E10>
<-9.357457714082976E10 5.3529323117949455E10>
<-9.40098178905031E10 5.276653061241292E10>
<-9.4438836720729E10 5.200024640197983E10>
<-9.486160570662833E10 5.123052145997962E10>
<-9.52780973445272E10 5.045740698163654E10>
<-9.56882845536958E10 4.968095438053132E10>
<-9.609214067805629E10 4.890121528504962E10>
<-9.648963948786018E10 4.811824153481761E10>
<-9.688075518133481E10 4.73320851771249E10>
<-9.726546238629883E10 4.654279846333511E10>
<-9.764373616174683E10 4.57504338452844E10>
<-9.801555199940277E10 4.495504397166817E10>
<-9.838088582524232E10 4.415668168441632E10>
<-9.873971400098392E10 4.335540001505726E10>
<-9.909201332554851E10 4.255125218107095E10>
<-9.943776103648799E10 4.174429158223136E10>
<-9.977693481138216E10 4.093457179693848E10>
<-1.0010951276920407E11 4.012214657854028E10>
<-1.0043547347165399E11 3.930706985164493E10>
<-1.0075479592446156E11 3.848939570842335E10>
<-1.010674595786564E11 3.766917840490269E10>
<-1.0137344433180684E11 3.6846472357250755E10>
<-1.0167273052922699E11 3.60213321380518E10>
<-1.0196529896515187E11 3.519381247257395E10>
<-1.0225113088388075E11 3.436396823502847E10>
<-1.0253020798088844E11 3.3531854444821335E10>
<-1.0280251240390472E11 3.269752626279714E10>
<-1.0306802675396172E11 3.1861038987475857E10>
<-1.0332673408640923E11 3.102244805128261E10>
<-1.0357861791189801E11 3.018180901677076E10>
<-1.0382366219733096E11 2.9339177572838593E10>
<-1.0406185136678214E11 2.8494609530939938E10>
<-1.0429317030238365E11 2.7648160821288925E10>
<-1.045176043451804E11 2.6799887489059216E10>
<-1.0473513929595259E11 2.5949845690577976E10>
<-1.0494576141600601E11 2.509809168951487E10>
<-1.0514945742793019E11 2.4244681853066364E10>
<-1.0534621451632425E11 2.3389672648135624E10>
<-1.055360203284905E11 2.2533120637508266E10>
<-1.0571886297509581E11 2.167508247602429E10>
<-1.0589473103080083E11 2.0815614906746403E10>
<-1.0606361353485675E11 1.9954774757125114E10>
<-1.0622549999167001E11 1.9092618935160767E10>
<-1.063803803713347E11 1.8229204425562862E10>
<-1.0652824511013264E11 1.7364588285906963E10>
<-1.066690851110014E11 1.6498827642789385E10>
<-1.0680289174396999E11 1.563197968798002E10>
<-1.0692965684656232E11 1.476410167457354E10>
<-1.0704937272416864E11 1.3895250913139257E10>
<-1.0716203215038463E11 1.3025484767869932E10>
<-1.072676283673185E11 1.2154860652729786E10>
<-1.0736615508586584E11 1.1283436027601997E10>
<-1.0745760648595255E11 1.0411268394435968E10>
<-1.075419772167455E11 9.538415293394623E9>
<-1.0761926239683136E11 8.664934299002005E9>
<-1.0768945761436331E11 7.790883016291457E9>
<-1.0775255892717587E11 6.916319076954655E9>
<-1.0780856286286774E11 6.041300135491744E9>
<-1.078574664188528E11 5.16588386536288E9>
<-1.0789926706237932E11 4.2901279551414127E9>
<-1.0793396273051727E11 3.4140901046689987E9>
<-1.0796155183011404E11 2.5378280212128954E9>
<-1.0798203323771832E11 1.6613994156257155E9>
<-1.0799540629947243E11 7.848619985078963E8>
<-1.0800167083097307E11 -9.172652362685013E7>
<-1.080008271171005E11 -9.683084521828426E8>
<-1.079928759118163E11 -1.8448261003102322E9>
<-1.0797781843792969E11 -2.721221796729038E9>
<-1.0795565638683252E11 -3.5974378895491595E9>
<-1.07926391918203E11 -4.473416750086107E9>
<-1.078900276596782E11 -5.349100776672193E9>
<-1.0784656670649545E11 -6.224432398462926E9>
<-1.077960126211026E11 -7.09935407923836E9>
<-1.077383694327374E11 -7.973808321199139E9>
<-1.0767364163697585E11 -8.84773766875698E9>
<-1.0760183419524982E11 -9.721084712319365E9>
<-1.0752295253433382E11 -1.059379209206815E10>
<-1.0743700254580116E11 -1.1465802501731905E10>
<-1.0734399058544955E11 -1.2337058692351671E10>
<-1.0724392347269608E11 -1.3207503476039928E10>
<-1.0713680848994188E11 -1.407707972973253E10>
<-1.070226533819065E11 -1.4945730398933336E10>
<-1.0690146635493193E11 -1.581339850145132E10>
<-1.0677325607625659E11 -1.6680027131129915E10>
<-1.0663803167325926E11 -1.754555946156834E10>
<-1.0649580273267302E11 -1.840993874983468E10>
<-1.0634657929976942E11 -1.9273108340170475E10>
<-1.0619037187751291E11 -2.0135011667686615E10>
<-1.0602719142568552E11 -2.0995592262050236E10>
<-1.0585704935998221E11 -2.185479375116246E10>
<-1.0567995755107663E11 -2.2712559864826717E10>
<-1.0549592832365765E11 -2.356883443840739E10>
<-1.0530497445543672E11 -2.4423561416478615E10>
<-1.05107109176126E11 -2.527668485646295E10>
<-1.0490234616638777E11 -2.6128148932259727E10>
<-1.046906995567547E11 -2.6977897937862843E10>
<-1.0447218392652162E11 -2.7825876290967773E10>
<-1.0424681430260857E11 -2.8672028536567593E10>
<-1.0401460615839534E11 -2.951629935053775E10>
<-1.0377557541252771E11 -3.035863354320944E10>
<-1.0352973842769542E11 -3.1198976062931286E10>
<-1.0327711200938199E11 -3.2037271999619186E10>
<-1.0301771340458661E11 -3.2873466588294025E10>
<-1.0275156030051811E11 -3.3707505212607132E10>
<-1.0247867082326129E11 -3.4539333408353195E10>
<-1.0219906353641557E11 -3.5368896866970474E10>
<-1.0191275743970627E11 -3.6196141439028076E10>
<-1.0161977196756847E11 -3.702101313770007E10>
<-1.013201269877038E11 -3.7843458142226326E10>
<-1.0101384279961009E11 -3.86634228013597E10>
<-1.007009401330842E11 -3.9480853636799576E10>
<-1.0038144014669798E11 -4.029569734661137E10>
<-1.0005536442624776E11 -4.110790080863192E10>
<-9.972273498317725E10 -4.191741108386054E10>
<-9.938357425297414E10 -4.272417541983548E10>
<-9.903790509354057E10 -4.352814125399565E10>
<-9.868575078353752E10 -4.4329256217027435E10>
<-9.832713502070328E10 -4.5127468136196335E10>
<-9.796208192014629E10 -4.592272503866331E10>
<-9.75906160126123E10 -4.671497515478558E10>
<-9.721276224272621E10 -4.7504166921401764E10>
<-9.682854596720847E10 -4.829024898510104E10>
<-9.643799295306651E10 -4.907317020547636E10>
<-9.604112937576117E10 -4.985287965836126E10>
<-9.56379818173482E10 -5.0629326639050354E10>
<-9.522857726459532E10 -5.14024606655031E10>
<-9.481294310707457E10 -5.217223148153082E10>
<-9.439110713523045E10 -5.2938589059966774E10>
<-9.396309753842384E10 -5.3701483605818954E10>
<-9.352894290295192E10 -5.44608655594057E10>
<-9.308867221004419E10 -5.521668559947372E10>
<-9.264231483383488E10 -5.5968894646298454E10>
<-9.218990053931174E10 -5.671744386476666E10>
<-9.173145948024149E10 -5.746228466744091E10>
<-9.126702219707211E10 -5.820336871760598E10>
<-9.079661961481209E10 -5.894064793229688E10>
<-9.032028304088673E10 -5.967407448530844E10>
<-8.983804416297188E10 -6.040360081018619E10>
<-8.934993504680501E10 -6.112917960319845E10>
<-8.885598813397404E10 -6.1850763826289505E10>
<-8.835623623968394E10 -6.256830671001362E10>
<-8.785071255050127E10 -6.328176175644978E10>
<-8.733945062207695E10 -6.399108274209709E10>
<-8.68224843768474E10 -6.469622372075051E10>
<-8.629984810171404E10 -6.539713902635696E10>
<-8.577157644570163E10 -6.609378327585153E10>
<-8.523770441759544E10 -6.678611137197373E10>
<-8.469826738355739E10 -6.7474078506063545E10>
<-8.41533010647215E10 -6.8157640160837234E10>
<-8.36028415347687E10 -6.883675211314275E10>
<-8.304692521748126E10 -6.95113704366945E10>
<-8.24855888842769E10 -7.018145150478758E10>
<-8.191886965172293E10 -7.084695199299098E10>
<-8.134680497903047E10 -7.150782888181998E10>
<-8.076943266552904E10 -7.216403945938739E10>
<-8.018679084812149E10 -7.281554132403358E10>
<-7.959891799871982E10 -7.346229238693518E10>
<-7.900585292166165E10 -7.410425087469226E10>
<-7.840763475110786E10 -7.474137533189397E10>
<-7.780430294842145E10 -7.537362462366235E10>
<-7.719589729952771E10 -7.600095793817445E10>
<-7.658245791225609E10 -7.662333478916235E10>
<-7.596402521366379E10 -7.724071501839113E10>
<-7.534063994734137E10 -7.785305879811467E10>
<-7.471234317070044E10 -7.846032663350912E10>
<-7.407917625224373E10 -7.906247936508391E10>
<-7.34411808688177E10 -7.965947817107024E10>
<-7.279839900284781E10 -8.025128456978691E10>
<-7.21508729395567E10 -8.083786042198344E10>
<-7.149864526416551E10 -8.14191679331602E10>
<-7.084175885907843E10 -8.199516965586566E10>
<-7.018025690105066E10 -8.25658284919706E10>
<-6.951418285834012E10 -8.313110769491899E10>
<-6.884358048784296E10 -8.369097087195576E10>
<-6.816849383221301E10 -8.42453819863311E10>
<-6.748896721696564E10 -8.479430535948122E10>
<-6.680504524756578E10 -8.533770567318571E10>
<-6.611677280650078E10 -8.587554797170113E10>
<-6.542419505033786E10 -8.640779766387077E10>
<-6.4727357406766655E10 -8.693442052521075E10>
<-6.402630557162687E10 -8.745538269997202E10>
<-6.332108550592133E10 -8.797065070317836E10>
<-6.261174343281456E10 -8.84801914226404E10>
<-6.189832583461707E10 -8.898397212094524E10>
<-6.1180879449755684E10 -8.948196043742197E10>
<-6.045945126972983E10 -8.99741243900827E10>
<-5.9734088536054306E10 -9.046043237753926E10>
<-5.900483873718846E10 -9.094085318089528E10>
<-5.827174960545209E10 -9.141535596561372E10>
<-5.7534869113928246E10 -9.188391028335979E10>
<-5.679424547335313E10 -9.234648607381897E10>
<-5.604992712899325E10 -9.28030536664904E10>
<-5.530196275751007E10 -9.325358378245522E10>
<-5.455040126381232E10 -9.369804753612003E10>
<-5.379529177789614E10 -9.413641643693533E10>
<-5.303668365167335E10 -9.456866239108885E10>
<-5.227462645578786E10 -9.499475770317368E10>
<-5.1509169976420616E10 -9.541467507783119E10>
<-5.0740364212083145E10 -9.58283876213688E10>
<-4.99682593703999E10 -9.623586884335217E10>
<-4.91929058648797E10 -9.663709265817212E10>
<-4.8414354311676285E10 -9.70320333865861E10>
<-4.76326555263384E10 -9.742066575723409E10>
<-4.6847860520549385E10 -9.780296490812888E10>
<-4.60600204988566E10 -9.81789063881208E10>
<-4.526918685539087E10 -9.854846615833675E10>
<-4.447541117057607E10 -9.891162059359337E10>
<-4.3678745207829124E10 -9.926834648378464E10>
<-4.2879240910250565E10 -9.961862103524341E10>
<-4.207695039730588E10 -9.99624218720772E10>
<-4.127192596149777E10 -1.0029972703747798E11>
<-4.046422006502967E10 -1.0063051499500604E11>
<-3.965388533646049E10 -1.0095476462984778E11>
<-3.8840974567351E10 -1.0127245525004742E11>
<-3.8025540708901924E10 -1.0158356658771268E11>
<-3.720763686858396E10 -1.0188807880019423E11>
<-3.6387316306759926E10 -1.02185972471239E11>
<-3.556463243329924E10 -1.0247722861211725E11>
<-3.473963880418491E10 -1.0276182866272336E11>
<-3.3912389118113235E10 -1.0303975449265036E11>
<-3.3082937213086376E10 -1.033109884022381E11>
<-3.2251337062998085E10 -1.0357551312359506E11>
<-3.1417642774212666E10 -1.0383331182159378E11>
<-3.058190858213744E10 -1.0408436809483981E11>
<-2.9744188847788883E10 -1.043286659766143E11>
<-2.890453805435264E10 -1.0456618993579002E11>
<-2.8063010803737568E10 -1.047969248777209E11>
<-2.7219661813124073E10 -1.0502085614510501E11>
<-2.6374545911506866E10 -1.0523796951882106E11>
<-2.552771803623236E10 -1.054482512187382E11>
<-2.4679233229530907E10 -1.0565168790449933E11>
<-2.382914663504404E10 -1.0584826667627763E11>
<-2.2977513494346954E10 -1.0603797507550667E11>
<-2.2124389143466373E10 -1.062208010855836E11>
<-2.1269829009394016E10 -1.0639673313254585E11>
<-2.0413888606595863E10 -1.0656576008572102E11>
<-1.9556623533517395E10 -1.0672787125835016E11>
<-1.8698089469085007E10 -1.0688305640818416E11>
<-1.783834216920378E10 -1.0703130573805357E11>
<-1.6977437463251822E10 -1.0717260989641159E11>
<-1.6115431250571321E10 -1.0730695997785027E11>
<-1.5252379496956577E10 -1.0743434752358995E11>
<-1.4388338231139124E10 -1.0755476452194203E11>
<-1.3523363541270184E10 -1.0766820340874475E11>
<-1.2657511571400621E10 -1.0777465706777232E11>
<-1.1790838517958601E10 -1.0787411883111725E11>
<-1.0923400626225117E10 -1.0796658247954576E11>
<-1.0055254186807611E10 -1.0805204224282655E11>
<-9.186455532111845E9 -1.0813049280003261E11>
<-8.317061032812231E9 -1.0820192927981631E11>
<-7.447127094320802E9 -1.0826634726065765E11>
<-6.576710153255013E9 -1.0832374277108572E11>
<-5.705866673904565E9 -1.0837411228987332E11>
<-4.834653144697427E9 -1.084174527462048E11>
<-3.963126074665266E9 -1.0845376151981715E11>
<-3.0913419899084525E9 -1.0848303644111423E11>
<-2.219357430060838E9 -1.0850527579125421E11>
<-1.3472289447544951E9 -1.0852047830221031E11>
<-4.75013090084599E8 -1.0852864315680472E11>
<3.9723357492535436E8 -1.0852976998871573E11>
<1.269454491857811E9 -1.0852385888245822E11>
<2.1415931064347157E9 -1.085109103733373E11>
<3.0135928720501738E9 -1.084909254473753E11>
<3.885397253302035E9 -1.0846390554121204E11>
<4.75694972952221E9 -1.0842985254197836E11>
<5.628193798305537E9 -1.0838876878714308E11>
<6.49907297903701E9 -1.0834065706433316E11>
<7.369530816417184E9 -1.0828552061112737E11>
<8.239510883985574E9 -1.082233631148232E11>
<9.108956787641861E9 -1.0815418871217728E11>
<9.977812169164715E9 -1.0807800198911916E11>
<1.0846020709728067E10 -1.0799480798043854E11>
<1.1713526133414623E10 -1.0790461216944597E11>
<1.258027221072645E10 -1.0780742048760706E11>
<1.3446202762092453E10 -1.0770323931415016E11>
<1.4311261661372547E10 -1.0759207547564764E11>
<1.5175392839358353E10 -1.0747393624557072E11>
<1.6038540287270218E10 -1.0734882934381786E11>
<1.69006480602504E10 -1.0721676293621677E11>
<1.776166028085222E10 -1.0707774563400021E11>
<1.862152114252498E10 -1.0693178649325531E11>
<1.9480174913094517E10 -1.0677889501434668E11>
<2.033756593823916E10 -1.0661908114131331E11>
<2.119363864496092E10 -1.0645235526123921E11>
<2.2048337545051754E10 -1.0627872820359789E11>
<2.2901607238554707E10 -1.0609821123957068E11>
<2.3753392417219723E10 -1.05910816081339E11>
<2.4603637867954002E10 -1.0571655488135054E11>
<2.5452288476266674E10 -1.0551544023155934E11>
<2.6299289229707626E10 -1.0530748516264005E11>
<2.7144585221300304E10 -1.0509270314317606E11>
<2.7988121652968315E10 -1.0487110807882188E11>
